country,year,emissions
Tanzania,1850,0.0
Tanzania,1851,0.0
Tanzania,1852,0.0
Tanzania,1853,0.0
Tanzania,1854,0.0
Tanzania,1855,0.0
Tanzania,1856,0.0
Tanzania,1857,0.0
Tanzania,1858,0.0
Tanzania,1859,0.0
Tanzania,1860,0.0
Tanzania,1861,0.0
Tanzania,1862,0.0
Tanzania,1863,0.0
Tanzania,1864,0.0
Tanzania,1865,0.0
Tanzania,1866,0.0
Tanzania,1867,0.0
Tanzania,1868,0.0
Tanzania,1869,0.0
Tanzania,1870,0.0
Tanzania,1871,0.0
Tanzania,1872,0.0
Tanzania,1873,0.0
Tanzania,1874,0.0
Tanzania,1875,0.0
Tanzania,1876,0.0
Tanzania,1877,0.0
Tanzania,1878,0.0
Tanzania,1879,0.0
Tanzania,1880,0.0
Tanzania,1881,0.0
Tanzania,1882,0.0
Tanzania,1883,0.0
Tanzania,1884,0.0
Tanzania,1885,0.0
Tanzania,1886,0.0
Tanzania,1887,0.0
Tanzania,1888,0.0
Tanzania,1889,0.0
Tanzania,1890,0.0
Tanzania,1891,0.0
Tanzania,1892,0.0
Tanzania,1893,0.0
Tanzania,1894,0.0
Tanzania,1895,0.0
Tanzania,1896,0.0
Tanzania,1897,0.0
Tanzania,1898,0.0
Tanzania,1899,0.0
Tanzania,1900,0.0
Tanzania,1901,0.0
Tanzania,1902,0.0
Tanzania,1903,0.0
Tanzania,1904,0.0
Tanzania,1905,0.0
Tanzania,1906,0.0
Tanzania,1907,0.0
Tanzania,1908,0.0
Tanzania,1909,0.0
Tanzania,1910,0.0
Tanzania,1911,0.0
Tanzania,1912,0.0
Tanzania,1913,0.0
Tanzania,1914,0.0
Tanzania,1915,0.0
Tanzania,1916,0.0
Tanzania,1917,0.0
Tanzania,1918,0.0
Tanzania,1919,0.0
Tanzania,1920,0.0
Tanzania,1921,0.0
Tanzania,1922,0.0
Tanzania,1923,0.0
Tanzania,1924,0.0
Tanzania,1925,0.0
Tanzania,1926,0.0
Tanzania,1927,0.0
Tanzania,1928,0.0
Tanzania,1929,0.0
Tanzania,1930,0.0
Tanzania,1931,0.0
Tanzania,1932,0.0
Tanzania,1933,0.0
Tanzania,1934,0.0
Tanzania,1935,0.0
Tanzania,1936,0.0
Tanzania,1937,0.0
Tanzania,1938,0.0
Tanzania,1939,0.0
Tanzania,1940,0.0
Tanzania,1941,0.0
Tanzania,1942,0.0
Tanzania,1943,0.0
Tanzania,1944,0.0
Tanzania,1945,0.0
Tanzania,1946,0.0
Tanzania,1947,0.0
Tanzania,1948,0.0
Tanzania,1949,0.0
Tanzania,1950,0.5
Tanzania,1951,0.45
Tanzania,1952,0.54
Tanzania,1953,0.53
Tanzania,1954,0.54
Tanzania,1955,0.56
Tanzania,1956,0.66
Tanzania,1957,0.76
Tanzania,1958,0.8
Tanzania,1959,0.69
Tanzania,1960,0.82
Tanzania,1961,0.7
Tanzania,1962,0.77
Tanzania,1963,0.8
Tanzania,1964,1.03
Tanzania,1965,1.16
Tanzania,1966,1.37
Tanzania,1967,1.76
Tanzania,1968,1.66
Tanzania,1969,1.8
Tanzania,1970,1.77
Tanzania,1971,1.49
Tanzania,1972,1.76
Tanzania,1973,1.83
Tanzania,1974,1.65
Tanzania,1975,1.53
Tanzania,1976,1.5
Tanzania,1977,1.52
Tanzania,1978,1.6
Tanzania,1979,1.66
Tanzania,1980,1.64
Tanzania,1981,1.66
Tanzania,1982,1.55
Tanzania,1983,1.58
Tanzania,1984,1.57
Tanzania,1985,1.61
Tanzania,1986,1.69
Tanzania,1987,1.69
Tanzania,1988,1.68
Tanzania,1989,1.87
Tanzania,1990,1.94
Tanzania,1991,1.91
Tanzania,1992,1.91
Tanzania,1993,1.96
Tanzania,1994,1.94
Tanzania,1995,2.79
Tanzania,1996,3.13
Tanzania,1997,2.94
Tanzania,1998,2.77
Tanzania,1999,2.59
Tanzania,2000,3.02
Tanzania,2001,3.21
Tanzania,2002,3.66
Tanzania,2003,3.88
Tanzania,2004,5.23
Tanzania,2005,5.75
Tanzania,2006,6.08
Tanzania,2007,6.01
Tanzania,2008,6.21
Tanzania,2009,6.07
Tanzania,2010,7.28
Tanzania,2011,9.04
Tanzania,2012,11.22
Tanzania,2013,11.58
