country,year,emissions
Afghanistan,1850,0.0
Afghanistan,1851,0.0
Afghanistan,1852,0.0
Afghanistan,1853,0.0
Afghanistan,1854,0.0
Afghanistan,1855,0.0
Afghanistan,1856,0.0
Afghanistan,1857,0.0
Afghanistan,1858,0.0
Afghanistan,1859,0.0
Afghanistan,1860,0.0
Afghanistan,1861,0.0
Afghanistan,1862,0.0
Afghanistan,1863,0.0
Afghanistan,1864,0.0
Afghanistan,1865,0.0
Afghanistan,1866,0.0
Afghanistan,1867,0.0
Afghanistan,1868,0.0
Afghanistan,1869,0.0
Afghanistan,1870,0.0
Afghanistan,1871,0.0
Afghanistan,1872,0.0
Afghanistan,1873,0.0
Afghanistan,1874,0.0
Afghanistan,1875,0.0
Afghanistan,1876,0.0
Afghanistan,1877,0.0
Afghanistan,1878,0.0
Afghanistan,1879,0.0
Afghanistan,1880,0.0
Afghanistan,1881,0.0
Afghanistan,1882,0.0
Afghanistan,1883,0.0
Afghanistan,1884,0.0
Afghanistan,1885,0.0
Afghanistan,1886,0.0
Afghanistan,1887,0.0
Afghanistan,1888,0.0
Afghanistan,1889,0.0
Afghanistan,1890,0.0
Afghanistan,1891,0.0
Afghanistan,1892,0.0
Afghanistan,1893,0.0
Afghanistan,1894,0.0
Afghanistan,1895,0.0
Afghanistan,1896,0.0
Afghanistan,1897,0.0
Afghanistan,1898,0.0
Afghanistan,1899,0.0
Afghanistan,1900,0.0
Afghanistan,1901,0.0
Afghanistan,1902,0.0
Afghanistan,1903,0.0
Afghanistan,1904,0.0
Afghanistan,1905,0.0
Afghanistan,1906,0.0
Afghanistan,1907,0.0
Afghanistan,1908,0.0
Afghanistan,1909,0.0
Afghanistan,1910,0.0
Afghanistan,1911,0.0
Afghanistan,1912,0.0
Afghanistan,1913,0.0
Afghanistan,1914,0.0
Afghanistan,1915,0.0
Afghanistan,1916,0.0
Afghanistan,1917,0.0
Afghanistan,1918,0.0
Afghanistan,1919,0.0
Afghanistan,1920,0.0
Afghanistan,1921,0.0
Afghanistan,1922,0.0
Afghanistan,1923,0.0
Afghanistan,1924,0.0
Afghanistan,1925,0.0
Afghanistan,1926,0.0
Afghanistan,1927,0.0
Afghanistan,1928,0.0
Afghanistan,1929,0.0
Afghanistan,1930,0.0
Afghanistan,1931,0.0
Afghanistan,1932,0.0
Afghanistan,1933,0.0
Afghanistan,1934,0.0
Afghanistan,1935,0.0
Afghanistan,1936,0.0
Afghanistan,1937,0.0
Afghanistan,1938,0.0
Afghanistan,1939,0.0
Afghanistan,1940,0.0
Afghanistan,1941,0.0
Afghanistan,1942,0.0
Afghanistan,1943,0.0
Afghanistan,1944,0.0
Afghanistan,1945,0.0
Afghanistan,1946,0.0
Afghanistan,1947,0.0
Afghanistan,1948,0.0
Afghanistan,1949,0.01
Afghanistan,1950,0.09
Afghanistan,1951,0.09
Afghanistan,1952,0.1
Afghanistan,1953,0.1
Afghanistan,1954,0.11
Afghanistan,1955,0.15
Afghanistan,1956,0.18
Afghanistan,1957,0.29
Afghanistan,1958,0.33
Afghanistan,1959,0.38
Afghanistan,1960,0.42
Afghanistan,1961,0.49
Afghanistan,1962,0.69
Afghanistan,1963,0.71
Afghanistan,1964,0.84
Afghanistan,1965,1.01
Afghanistan,1966,1.09
Afghanistan,1967,1.28
Afghanistan,1968,1.23
Afghanistan,1969,0.94
Afghanistan,1970,1.37
Afghanistan,1971,1.59
Afghanistan,1972,1.17
Afghanistan,1973,1.42
Afghanistan,1974,1.55
Afghanistan,1975,1.82
Afghanistan,1976,1.69
Afghanistan,1977,2.01
Afghanistan,1978,1.87
Afghanistan,1979,1.97
Afghanistan,1980,1.45
Afghanistan,1981,1.69
Afghanistan,1982,1.82
Afghanistan,1983,2.23
Afghanistan,1984,2.51
Afghanistan,1985,3.17
Afghanistan,1986,2.81
Afghanistan,1987,3.23
Afghanistan,1988,3.12
Afghanistan,1989,3.12
Afghanistan,1990,2.92
Afghanistan,1991,2.68
Afghanistan,1992,1.39
Afghanistan,1993,1.32
Afghanistan,1994,1.27
Afghanistan,1995,1.22
Afghanistan,1996,1.15
Afghanistan,1997,1.07
Afghanistan,1998,1.01
Afghanistan,1999,0.8
Afghanistan,2000,0.75
Afghanistan,2001,0.62
Afghanistan,2002,0.88
Afghanistan,2003,1.03
Afghanistan,2004,0.95
Afghanistan,2005,1.33
Afghanistan,2006,1.65
Afghanistan,2007,2.27
Afghanistan,2008,4.21
Afghanistan,2009,6.77
Afghanistan,2010,8.46
Afghanistan,2011,12.24
Afghanistan,2012,20.43
Afghanistan,2013,21.25
