country,year,emissions
Botswana,1850,0.0
Botswana,1851,0.0
Botswana,1852,0.0
Botswana,1853,0.0
Botswana,1854,0.0
Botswana,1855,0.0
Botswana,1856,0.0
Botswana,1857,0.0
Botswana,1858,0.0
Botswana,1859,0.0
Botswana,1860,0.0
Botswana,1861,0.0
Botswana,1862,0.0
Botswana,1863,0.0
Botswana,1864,0.0
Botswana,1865,0.0
Botswana,1866,0.0
Botswana,1867,0.0
Botswana,1868,0.0
Botswana,1869,0.0
Botswana,1870,0.0
Botswana,1871,0.0
Botswana,1872,0.0
Botswana,1873,0.0
Botswana,1874,0.0
Botswana,1875,0.0
Botswana,1876,0.0
Botswana,1877,0.0
Botswana,1878,0.0
Botswana,1879,0.0
Botswana,1880,0.0
Botswana,1881,0.0
Botswana,1882,0.0
Botswana,1883,0.0
Botswana,1884,0.0
Botswana,1885,0.0
Botswana,1886,0.0
Botswana,1887,0.0
Botswana,1888,0.0
Botswana,1889,0.0
Botswana,1890,0.0
Botswana,1891,0.0
Botswana,1892,0.0
Botswana,1893,0.0
Botswana,1894,0.0
Botswana,1895,0.0
Botswana,1896,0.0
Botswana,1897,0.0
Botswana,1898,0.0
Botswana,1899,0.0
Botswana,1900,0.0
Botswana,1901,0.0
Botswana,1902,0.0
Botswana,1903,0.0
Botswana,1904,0.0
Botswana,1905,0.0
Botswana,1906,0.0
Botswana,1907,0.0
Botswana,1908,0.0
Botswana,1909,0.0
Botswana,1910,0.0
Botswana,1911,0.0
Botswana,1912,0.0
Botswana,1913,0.0
Botswana,1914,0.0
Botswana,1915,0.0
Botswana,1916,0.0
Botswana,1917,0.0
Botswana,1918,0.0
Botswana,1919,0.0
Botswana,1920,0.0
Botswana,1921,0.0
Botswana,1922,0.0
Botswana,1923,0.0
Botswana,1924,0.0
Botswana,1925,0.0
Botswana,1926,0.0
Botswana,1927,0.0
Botswana,1928,0.0
Botswana,1929,0.0
Botswana,1930,0.0
Botswana,1931,0.0
Botswana,1932,0.0
Botswana,1933,0.0
Botswana,1934,0.0
Botswana,1935,0.0
Botswana,1936,0.0
Botswana,1937,0.0
Botswana,1938,0.0
Botswana,1939,0.0
Botswana,1940,0.0
Botswana,1941,0.0
Botswana,1942,0.0
Botswana,1943,0.0
Botswana,1944,0.0
Botswana,1945,0.0
Botswana,1946,0.0
Botswana,1947,0.0
Botswana,1948,0.0
Botswana,1949,0.0
Botswana,1950,0.0
Botswana,1951,0.0
Botswana,1952,0.0
Botswana,1953,0.0
Botswana,1954,0.0
Botswana,1955,0.0
Botswana,1956,0.0
Botswana,1957,0.0
Botswana,1958,0.0
Botswana,1959,0.0
Botswana,1960,0.0
Botswana,1961,0.0
Botswana,1962,0.0
Botswana,1963,0.0
Botswana,1964,0.0
Botswana,1965,0.0
Botswana,1966,0.0
Botswana,1967,0.0
Botswana,1968,0.0
Botswana,1969,0.0
Botswana,1970,0.0
Botswana,1971,0.0
Botswana,1972,0.02
Botswana,1973,0.05
Botswana,1974,0.09
Botswana,1975,0.19
Botswana,1976,0.59
Botswana,1977,0.78
Botswana,1978,0.83
Botswana,1979,0.94
Botswana,1980,0.99
Botswana,1981,1.38
Botswana,1982,1.44
Botswana,1983,1.41
Botswana,1984,1.4
Botswana,1985,1.5
Botswana,1986,1.73
Botswana,1987,1.79
Botswana,1988,2.15
Botswana,1989,2.37
Botswana,1990,2.81
Botswana,1991,2.73
Botswana,1992,3.3
Botswana,1993,3.25
Botswana,1994,3.08
Botswana,1995,3.19
Botswana,1996,2.92
Botswana,1997,3.07
Botswana,1998,3.68
Botswana,1999,3.86
Botswana,2000,4.03
Botswana,2001,3.87
Botswana,2002,4.03
Botswana,2003,3.91
Botswana,2004,3.97
Botswana,2005,4.28
Botswana,2006,4.09
Botswana,2007,4.32
Botswana,2008,4.39
Botswana,2009,4.71
Botswana,2010,3.4
Botswana,2011,3.84
Botswana,2012,5.02
Botswana,2013,5.37
