country,year,emissions
Brunei,1850,0.0
Brunei,1851,0.0
Brunei,1852,0.0
Brunei,1853,0.0
Brunei,1854,0.0
Brunei,1855,0.0
Brunei,1856,0.0
Brunei,1857,0.0
Brunei,1858,0.0
Brunei,1859,0.0
Brunei,1860,0.0
Brunei,1861,0.0
Brunei,1862,0.0
Brunei,1863,0.0
Brunei,1864,0.0
Brunei,1865,0.0
Brunei,1866,0.0
Brunei,1867,0.0
Brunei,1868,0.0
Brunei,1869,0.0
Brunei,1870,0.0
Brunei,1871,0.0
Brunei,1872,0.0
Brunei,1873,0.0
Brunei,1874,0.0
Brunei,1875,0.0
Brunei,1876,0.0
Brunei,1877,0.0
Brunei,1878,0.0
Brunei,1879,0.0
Brunei,1880,0.0
Brunei,1881,0.0
Brunei,1882,0.0
Brunei,1883,0.0
Brunei,1884,0.0
Brunei,1885,0.0
Brunei,1886,0.0
Brunei,1887,0.0
Brunei,1888,0.0
Brunei,1889,0.0
Brunei,1890,0.0
Brunei,1891,0.0
Brunei,1892,0.0
Brunei,1893,0.0
Brunei,1894,0.0
Brunei,1895,0.0
Brunei,1896,0.0
Brunei,1897,0.0
Brunei,1898,0.0
Brunei,1899,0.0
Brunei,1900,0.0
Brunei,1901,0.0
Brunei,1902,0.0
Brunei,1903,0.0
Brunei,1904,0.0
Brunei,1905,0.0
Brunei,1906,0.0
Brunei,1907,0.0
Brunei,1908,0.0
Brunei,1909,0.0
Brunei,1910,0.0
Brunei,1911,0.0
Brunei,1912,0.0
Brunei,1913,0.0
Brunei,1914,0.0
Brunei,1915,0.0
Brunei,1916,0.0
Brunei,1917,0.0
Brunei,1918,0.0
Brunei,1919,0.0
Brunei,1920,0.0
Brunei,1921,0.0
Brunei,1922,0.0
Brunei,1923,0.0
Brunei,1924,0.0
Brunei,1925,0.0
Brunei,1926,0.0
Brunei,1927,0.0
Brunei,1928,0.0
Brunei,1929,0.0
Brunei,1930,0.0
Brunei,1931,0.0
Brunei,1932,0.0
Brunei,1933,0.0
Brunei,1934,0.04
Brunei,1935,0.03
Brunei,1936,0.08
Brunei,1937,0.21
Brunei,1938,0.22
Brunei,1939,2.63
Brunei,1940,2.96
Brunei,1941,1.97
Brunei,1942,1.25
Brunei,1943,1.87
Brunei,1944,2.5
Brunei,1945,0.92
Brunei,1946,0.95
Brunei,1947,5.35
Brunei,1948,0.08
Brunei,1949,11.47
Brunei,1950,0.41
Brunei,1951,0.3
Brunei,1952,0.32
Brunei,1953,0.34
Brunei,1954,0.36
Brunei,1955,0.3
Brunei,1956,0.3
Brunei,1957,0.29
Brunei,1958,0.32
Brunei,1959,0.33
Brunei,1960,0.33
Brunei,1961,0.3
Brunei,1962,0.37
Brunei,1963,0.36
Brunei,1964,0.34
Brunei,1965,0.34
Brunei,1966,0.49
Brunei,1967,0.44
Brunei,1968,0.43
Brunei,1969,0.49
Brunei,1970,0.58
Brunei,1971,0.4
Brunei,1972,0.39
Brunei,1973,0.68
Brunei,1974,1.14
Brunei,1975,1.41
Brunei,1976,1.85
Brunei,1977,1.99
Brunei,1978,1.87
Brunei,1979,1.96
Brunei,1980,3.35
Brunei,1981,3.47
Brunei,1982,3.48
Brunei,1983,3.73
Brunei,1984,3.75
Brunei,1985,3.66
Brunei,1986,3.54
Brunei,1987,3.65
Brunei,1988,3.79
Brunei,1989,3.77
Brunei,1990,3.92
Brunei,1991,3.38
Brunei,1992,3.58
Brunei,1993,3.86
Brunei,1994,4.14
Brunei,1995,4.5
Brunei,1996,4.83
Brunei,1997,5.21
Brunei,1998,4.42
Brunei,1999,4.29
Brunei,2000,4.54
Brunei,2001,4.42
Brunei,2002,4.48
Brunei,2003,5.37
Brunei,2004,5.04
Brunei,2005,4.95
Brunei,2006,7.33
Brunei,2007,6.94
Brunei,2008,7.34
Brunei,2009,7.54
Brunei,2010,7.0
Brunei,2011,7.15
Brunei,2012,7.12
Brunei,2013,7.16
