country,year,emissions
Angola,1850,0.0
Angola,1851,0.0
Angola,1852,0.0
Angola,1853,0.0
Angola,1854,0.0
Angola,1855,0.0
Angola,1856,0.0
Angola,1857,0.0
Angola,1858,0.0
Angola,1859,0.0
Angola,1860,0.0
Angola,1861,0.0
Angola,1862,0.0
Angola,1863,0.0
Angola,1864,0.0
Angola,1865,0.0
Angola,1866,0.0
Angola,1867,0.0
Angola,1868,0.0
Angola,1869,0.0
Angola,1870,0.0
Angola,1871,0.0
Angola,1872,0.0
Angola,1873,0.0
Angola,1874,0.0
Angola,1875,0.0
Angola,1876,0.0
Angola,1877,0.0
Angola,1878,0.0
Angola,1879,0.0
Angola,1880,0.0
Angola,1881,0.0
Angola,1882,0.0
Angola,1883,0.0
Angola,1884,0.0
Angola,1885,0.0
Angola,1886,0.0
Angola,1887,0.0
Angola,1888,0.0
Angola,1889,0.0
Angola,1890,0.0
Angola,1891,0.0
Angola,1892,0.0
Angola,1893,0.0
Angola,1894,0.0
Angola,1895,0.0
Angola,1896,0.0
Angola,1897,0.0
Angola,1898,0.0
Angola,1899,0.0
Angola,1900,0.0
Angola,1901,0.0
Angola,1902,0.0
Angola,1903,0.0
Angola,1904,0.0
Angola,1905,0.0
Angola,1906,0.0
Angola,1907,0.0
Angola,1908,0.0
Angola,1909,0.0
Angola,1910,0.0
Angola,1911,0.0
Angola,1912,0.0
Angola,1913,0.0
Angola,1914,0.0
Angola,1915,0.0
Angola,1916,0.0
Angola,1917,0.0
Angola,1918,0.0
Angola,1919,0.0
Angola,1920,0.0
Angola,1921,0.0
Angola,1922,0.0
Angola,1923,0.0
Angola,1924,0.0
Angola,1925,0.0
Angola,1926,0.0
Angola,1927,0.0
Angola,1928,0.0
Angola,1929,0.0
Angola,1930,0.0
Angola,1931,0.0
Angola,1932,0.0
Angola,1933,0.0
Angola,1934,0.0
Angola,1935,0.0
Angola,1936,0.0
Angola,1937,0.0
Angola,1938,0.0
Angola,1939,0.0
Angola,1940,0.0
Angola,1941,0.0
Angola,1942,0.0
Angola,1943,0.0
Angola,1944,0.0
Angola,1945,0.0
Angola,1946,0.0
Angola,1947,0.0
Angola,1948,0.0
Angola,1949,0.0
Angola,1950,0.18
Angola,1951,0.25
Angola,1952,0.31
Angola,1953,0.27
Angola,1954,0.35
Angola,1955,0.41
Angola,1956,0.5
Angola,1957,0.62
Angola,1958,0.59
Angola,1959,0.62
Angola,1960,0.55
Angola,1961,0.45
Angola,1962,1.18
Angola,1963,1.15
Angola,1964,1.22
Angola,1965,1.19
Angola,1966,1.55
Angola,1967,0.99
Angola,1968,1.67
Angola,1969,2.78
Angola,1970,2.1
Angola,1971,1.88
Angola,1972,2.71
Angola,1973,2.58
Angola,1974,2.63
Angola,1975,2.29
Angola,1976,2.09
Angola,1977,1.66
Angola,1978,2.78
Angola,1979,2.74
Angola,1980,5.63
Angola,1981,5.38
Angola,1982,4.57
Angola,1983,4.4
Angola,1984,4.54
Angola,1985,5.07
Angola,1986,5.46
Angola,1987,5.54
Angola,1988,6.83
Angola,1989,6.42
Angola,1990,6.35
Angola,1991,6.55
Angola,1992,6.39
Angola,1993,6.92
Angola,1994,6.71
Angola,1995,10.79
Angola,1996,11.44
Angola,1997,11.76
Angola,1998,11.4
Angola,1999,12.67
Angola,2000,12.39
Angola,2001,12.96
Angola,2002,13.67
Angola,2003,18.08
Angola,2004,19.05
Angola,2005,18.35
Angola,2006,20.48
Angola,2007,23.63
Angola,2008,25.28
Angola,2009,27.35
Angola,2010,28.68
Angola,2011,29.57
Angola,2012,29.95
Angola,2013,31.67
