country,year,emissions
Slovakia,1850,0.0
Slovakia,1851,0.0
Slovakia,1852,0.0
Slovakia,1853,0.0
Slovakia,1854,0.0
Slovakia,1855,0.0
Slovakia,1856,0.0
Slovakia,1857,0.0
Slovakia,1858,0.0
Slovakia,1859,0.0
Slovakia,1860,0.06
Slovakia,1861,0.19
Slovakia,1862,0.32
Slovakia,1863,0.45
Slovakia,1864,0.58
Slovakia,1865,0.71
Slovakia,1866,0.84
Slovakia,1867,0.97
Slovakia,1868,1.1
Slovakia,1869,1.23
Slovakia,1870,1.36
Slovakia,1871,1.49
Slovakia,1872,1.62
Slovakia,1873,1.75
Slovakia,1874,1.88
Slovakia,1875,2.01
Slovakia,1876,3.48
Slovakia,1877,3.65
Slovakia,1878,3.83
Slovakia,1879,4.11
Slovakia,1880,4.36
Slovakia,1881,4.6
Slovakia,1882,4.71
Slovakia,1883,5.03
Slovakia,1884,5.19
Slovakia,1885,5.45
Slovakia,1886,5.73
Slovakia,1887,6.02
Slovakia,1888,6.45
Slovakia,1889,6.83
Slovakia,1890,7.31
Slovakia,1891,7.58
Slovakia,1892,7.69
Slovakia,1893,7.86
Slovakia,1894,8.06
Slovakia,1895,8.36
Slovakia,1896,8.57
Slovakia,1897,9.07
Slovakia,1898,9.27
Slovakia,1899,9.51
Slovakia,1900,9.45
Slovakia,1901,9.87
Slovakia,1902,10.0
Slovakia,1903,10.19
Slovakia,1904,10.29
Slovakia,1905,10.59
Slovakia,1906,11.06
Slovakia,1907,11.62
Slovakia,1908,11.84
Slovakia,1909,11.77
Slovakia,1910,11.64
Slovakia,1911,11.79
Slovakia,1912,12.55
Slovakia,1913,13.12
Slovakia,1914,11.96
Slovakia,1915,11.94
Slovakia,1916,12.7
Slovakia,1917,11.95
Slovakia,1918,10.19
Slovakia,1919,9.62
Slovakia,1920,9.54
Slovakia,1921,9.17
Slovakia,1922,8.18
Slovakia,1923,8.65
Slovakia,1924,10.61
Slovakia,1925,9.99
Slovakia,1926,10.13
Slovakia,1927,10.87
Slovakia,1928,11.44
Slovakia,1929,12.8
Slovakia,1930,11.37
Slovakia,1931,10.64
Slovakia,1932,9.28
Slovakia,1933,8.48
Slovakia,1934,8.47
Slovakia,1935,8.72
Slovakia,1936,9.48
Slovakia,1937,11.49
Slovakia,1938,13.05
Slovakia,1939,14.36
Slovakia,1940,16.17
Slovakia,1941,16.29
Slovakia,1942,17.57
Slovakia,1943,19.39
Slovakia,1944,18.47
Slovakia,1945,9.8
Slovakia,1946,12.26
Slovakia,1947,13.94
Slovakia,1948,15.08
Slovakia,1949,15.85
Slovakia,1950,16.33
Slovakia,1951,17.4
Slovakia,1952,18.61
Slovakia,1953,19.29
Slovakia,1954,20.6
Slovakia,1955,21.4
Slovakia,1956,22.97
Slovakia,1957,24.02
Slovakia,1958,26.25
Slovakia,1959,26.32
Slovakia,1960,28.07
Slovakia,1961,30.46
Slovakia,1962,32.46
Slovakia,1963,34.09
Slovakia,1964,35.48
Slovakia,1965,34.6
Slovakia,1966,34.44
Slovakia,1967,34.39
Slovakia,1968,35.96
Slovakia,1969,38.16
Slovakia,1970,43.73
Slovakia,1971,40.28
Slovakia,1972,40.73
Slovakia,1973,42.47
Slovakia,1974,43.44
Slovakia,1975,44.81
Slovakia,1976,45.39
Slovakia,1977,47.15
Slovakia,1978,52.47
Slovakia,1979,53.38
Slovakia,1980,57.67
Slovakia,1981,56.34
Slovakia,1982,54.67
Slovakia,1983,54.59
Slovakia,1984,56.46
Slovakia,1985,56.26
Slovakia,1986,53.54
Slovakia,1987,55.36
Slovakia,1988,56.27
Slovakia,1989,55.6
Slovakia,1990,56.64
Slovakia,1991,49.42
Slovakia,1992,46.05
Slovakia,1993,44.55
Slovakia,1994,41.93
Slovakia,1995,42.67
Slovakia,1996,42.48
Slovakia,1997,42.62
Slovakia,1998,41.93
Slovakia,1999,41.18
Slovakia,2000,38.4
Slovakia,2001,38.92
Slovakia,2002,38.47
Slovakia,2003,38.98
Slovakia,2004,37.79
Slovakia,2005,39.0
Slovakia,2006,38.27
Slovakia,2007,37.57
Slovakia,2008,37.51
Slovakia,2009,34.12
Slovakia,2010,36.02
Slovakia,2011,34.47
Slovakia,2012,32.72
Slovakia,2013,33.36
