country,year,emissions
Switzerland,1850,0.0
Switzerland,1851,0.0
Switzerland,1852,0.0
Switzerland,1853,0.0
Switzerland,1854,0.0
Switzerland,1855,0.0
Switzerland,1856,0.0
Switzerland,1857,0.0
Switzerland,1858,0.15
Switzerland,1859,0.21
Switzerland,1860,0.3
Switzerland,1861,0.43
Switzerland,1862,0.47
Switzerland,1863,0.47
Switzerland,1864,0.57
Switzerland,1865,0.7
Switzerland,1866,0.69
Switzerland,1867,0.67
Switzerland,1868,0.77
Switzerland,1869,0.74
Switzerland,1870,0.9
Switzerland,1871,1.11
Switzerland,1872,1.28
Switzerland,1873,1.24
Switzerland,1874,1.17
Switzerland,1875,1.28
Switzerland,1876,1.49
Switzerland,1877,1.42
Switzerland,1878,1.36
Switzerland,1879,1.45
Switzerland,1880,1.67
Switzerland,1881,1.56
Switzerland,1882,1.73
Switzerland,1883,1.92
Switzerland,1884,1.96
Switzerland,1885,2.05
Switzerland,1886,2.08
Switzerland,1887,2.26
Switzerland,1888,2.3
Switzerland,1889,2.55
Switzerland,1890,2.88
Switzerland,1891,3.52
Switzerland,1892,3.47
Switzerland,1893,2.88
Switzerland,1894,3.58
Switzerland,1895,3.85
Switzerland,1896,4.21
Switzerland,1897,4.44
Switzerland,1898,4.75
Switzerland,1899,5.12
Switzerland,1900,5.67
Switzerland,1901,5.18
Switzerland,1902,5.24
Switzerland,1903,5.67
Switzerland,1904,5.96
Switzerland,1905,6.24
Switzerland,1906,6.9
Switzerland,1907,8.0
Switzerland,1908,8.0
Switzerland,1909,8.07
Switzerland,1910,7.79
Switzerland,1911,8.61
Switzerland,1912,8.76
Switzerland,1913,9.26
Switzerland,1914,8.43
Switzerland,1915,8.93
Switzerland,1916,8.48
Switzerland,1917,6.11
Switzerland,1918,5.75
Switzerland,1919,4.61
Switzerland,1920,7.23
Switzerland,1921,4.47
Switzerland,1922,6.15
Switzerland,1923,7.67
Switzerland,1924,7.23
Switzerland,1925,7.54
Switzerland,1926,7.46
Switzerland,1927,8.6
Switzerland,1928,8.97
Switzerland,1929,10.27
Switzerland,1930,9.56
Switzerland,1931,10.1
Switzerland,1932,10.23
Switzerland,1933,9.57
Switzerland,1934,9.56
Switzerland,1935,9.48
Switzerland,1936,9.92
Switzerland,1937,10.46
Switzerland,1938,10.46
Switzerland,1939,11.86
Switzerland,1940,8.31
Switzerland,1941,6.63
Switzerland,1942,5.84
Switzerland,1943,6.17
Switzerland,1944,4.45
Switzerland,1945,1.62
Switzerland,1946,5.77
Switzerland,1947,9.45
Switzerland,1948,10.22
Switzerland,1949,8.53
Switzerland,1950,10.23
Switzerland,1951,12.3
Switzerland,1952,11.23
Switzerland,1953,10.34
Switzerland,1954,12.6
Switzerland,1955,13.62
Switzerland,1956,17.07
Switzerland,1957,17.7
Switzerland,1958,16.29
Switzerland,1959,16.61
Switzerland,1960,19.51
Switzerland,1961,20.37
Switzerland,1962,24.13
Switzerland,1963,29.08
Switzerland,1964,28.14
Switzerland,1965,30.35
Switzerland,1966,31.5
Switzerland,1967,32.53
Switzerland,1968,36.0
Switzerland,1969,38.07
Switzerland,1970,40.26
Switzerland,1971,41.51
Switzerland,1972,42.22
Switzerland,1973,45.84
Switzerland,1974,41.11
Switzerland,1975,38.62
Switzerland,1976,40.34
Switzerland,1977,40.8
Switzerland,1978,41.94
Switzerland,1979,40.6
Switzerland,1980,41.37
Switzerland,1981,39.09
Switzerland,1982,36.97
Switzerland,1983,41.1
Switzerland,1984,40.62
Switzerland,1985,43.88
Switzerland,1986,43.85
Switzerland,1987,42.31
Switzerland,1988,42.33
Switzerland,1989,42.18
Switzerland,1990,43.36
Switzerland,1991,45.77
Switzerland,1992,45.73
Switzerland,1993,43.55
Switzerland,1994,42.68
Switzerland,1995,43.47
Switzerland,1996,44.04
Switzerland,1997,42.94
Switzerland,1998,44.44
Switzerland,1999,44.7
Switzerland,2000,43.82
Switzerland,2001,45.34
Switzerland,2002,43.71
Switzerland,2003,44.97
Switzerland,2004,45.38
Switzerland,2005,45.9
Switzerland,2006,45.49
Switzerland,2007,43.52
Switzerland,2008,45.04
Switzerland,2009,43.77
Switzerland,2010,45.36
Switzerland,2011,41.38
Switzerland,2012,42.75
Switzerland,2013,43.9
