country,year,emissions
Costa Rica,1850,0.0
Costa Rica,1851,0.0
Costa Rica,1852,0.0
Costa Rica,1853,0.0
Costa Rica,1854,0.0
Costa Rica,1855,0.0
Costa Rica,1856,0.0
Costa Rica,1857,0.0
Costa Rica,1858,0.0
Costa Rica,1859,0.0
Costa Rica,1860,0.0
Costa Rica,1861,0.0
Costa Rica,1862,0.0
Costa Rica,1863,0.0
Costa Rica,1864,0.0
Costa Rica,1865,0.0
Costa Rica,1866,0.0
Costa Rica,1867,0.0
Costa Rica,1868,0.0
Costa Rica,1869,0.0
Costa Rica,1870,0.0
Costa Rica,1871,0.0
Costa Rica,1872,0.0
Costa Rica,1873,0.0
Costa Rica,1874,0.0
Costa Rica,1875,0.0
Costa Rica,1876,0.0
Costa Rica,1877,0.0
Costa Rica,1878,0.0
Costa Rica,1879,0.0
Costa Rica,1880,0.0
Costa Rica,1881,0.0
Costa Rica,1882,0.0
Costa Rica,1883,0.0
Costa Rica,1884,0.0
Costa Rica,1885,0.0
Costa Rica,1886,0.0
Costa Rica,1887,0.0
Costa Rica,1888,0.0
Costa Rica,1889,0.0
Costa Rica,1890,0.0
Costa Rica,1891,0.0
Costa Rica,1892,0.0
Costa Rica,1893,0.0
Costa Rica,1894,0.0
Costa Rica,1895,0.0
Costa Rica,1896,0.0
Costa Rica,1897,0.0
Costa Rica,1898,0.0
Costa Rica,1899,0.0
Costa Rica,1900,0.0
Costa Rica,1901,0.0
Costa Rica,1902,0.0
Costa Rica,1903,0.0
Costa Rica,1904,0.0
Costa Rica,1905,0.0
Costa Rica,1906,0.0
Costa Rica,1907,0.0
Costa Rica,1908,0.0
Costa Rica,1909,0.0
Costa Rica,1910,0.0
Costa Rica,1911,0.0
Costa Rica,1912,0.0
Costa Rica,1913,0.0
Costa Rica,1914,0.0
Costa Rica,1915,0.0
Costa Rica,1916,0.0
Costa Rica,1917,0.0
Costa Rica,1918,0.0
Costa Rica,1919,0.0
Costa Rica,1920,0.0
Costa Rica,1921,0.0
Costa Rica,1922,0.0
Costa Rica,1923,0.0
Costa Rica,1924,0.0
Costa Rica,1925,0.0
Costa Rica,1926,0.0
Costa Rica,1927,0.0
Costa Rica,1928,0.0
Costa Rica,1929,0.0
Costa Rica,1930,0.0
Costa Rica,1931,0.0
Costa Rica,1932,0.0
Costa Rica,1933,0.0
Costa Rica,1934,0.0
Costa Rica,1935,0.0
Costa Rica,1936,0.0
Costa Rica,1937,0.0
Costa Rica,1938,0.0
Costa Rica,1939,0.0
Costa Rica,1940,0.0
Costa Rica,1941,0.0
Costa Rica,1942,0.0
Costa Rica,1943,0.0
Costa Rica,1944,0.0
Costa Rica,1945,0.0
Costa Rica,1946,0.0
Costa Rica,1947,0.0
Costa Rica,1948,0.0
Costa Rica,1949,0.0
Costa Rica,1950,0.29
Costa Rica,1951,0.31
Costa Rica,1952,0.39
Costa Rica,1953,0.43
Costa Rica,1954,0.41
Costa Rica,1955,0.35
Costa Rica,1956,0.48
Costa Rica,1957,0.46
Costa Rica,1958,0.45
Costa Rica,1959,0.38
Costa Rica,1960,0.49
Costa Rica,1961,0.49
Costa Rica,1962,0.55
Costa Rica,1963,0.6
Costa Rica,1964,0.67
Costa Rica,1965,0.85
Costa Rica,1966,0.99
Costa Rica,1967,0.88
Costa Rica,1968,1.04
Costa Rica,1969,1.15
Costa Rica,1970,1.25
Costa Rica,1971,1.38
Costa Rica,1972,1.55
Costa Rica,1973,1.77
Costa Rica,1974,1.73
Costa Rica,1975,1.9
Costa Rica,1976,1.98
Costa Rica,1977,2.48
Costa Rica,1978,2.69
Costa Rica,1979,2.69
Costa Rica,1980,2.43
Costa Rica,1981,2.25
Costa Rica,1982,1.89
Costa Rica,1983,1.92
Costa Rica,1984,2.07
Costa Rica,1985,2.19
Costa Rica,1986,2.33
Costa Rica,1987,2.49
Costa Rica,1988,2.59
Costa Rica,1989,2.93
Costa Rica,1990,2.91
Costa Rica,1991,3.11
Costa Rica,1992,4.21
Costa Rica,1993,4.24
Costa Rica,1994,4.92
Costa Rica,1995,4.87
Costa Rica,1996,4.58
Costa Rica,1997,4.56
Costa Rica,1998,5.09
Costa Rica,1999,5.11
Costa Rica,2000,5.02
Costa Rica,2001,5.51
Costa Rica,2002,5.62
Costa Rica,2003,5.88
Costa Rica,2004,6.06
Costa Rica,2005,6.44
Costa Rica,2006,6.67
Costa Rica,2007,7.82
Costa Rica,2008,7.73
Costa Rica,2009,7.41
Costa Rica,2010,7.25
Costa Rica,2011,7.46
Costa Rica,2012,7.54
Costa Rica,2013,7.88
