country,year,emissions
Guinea,1850,0.0
Guinea,1851,0.0
Guinea,1852,0.0
Guinea,1853,0.0
Guinea,1854,0.0
Guinea,1855,0.0
Guinea,1856,0.0
Guinea,1857,0.0
Guinea,1858,0.0
Guinea,1859,0.0
Guinea,1860,0.0
Guinea,1861,0.0
Guinea,1862,0.0
Guinea,1863,0.0
Guinea,1864,0.0
Guinea,1865,0.0
Guinea,1866,0.0
Guinea,1867,0.0
Guinea,1868,0.0
Guinea,1869,0.0
Guinea,1870,0.0
Guinea,1871,0.0
Guinea,1872,0.0
Guinea,1873,0.0
Guinea,1874,0.0
Guinea,1875,0.0
Guinea,1876,0.0
Guinea,1877,0.0
Guinea,1878,0.0
Guinea,1879,0.0
Guinea,1880,0.0
Guinea,1881,0.0
Guinea,1882,0.0
Guinea,1883,0.0
Guinea,1884,0.0
Guinea,1885,0.0
Guinea,1886,0.0
Guinea,1887,0.0
Guinea,1888,0.0
Guinea,1889,0.0
Guinea,1890,0.0
Guinea,1891,0.0
Guinea,1892,0.0
Guinea,1893,0.0
Guinea,1894,0.0
Guinea,1895,0.0
Guinea,1896,0.0
Guinea,1897,0.0
Guinea,1898,0.0
Guinea,1899,0.0
Guinea,1900,0.0
Guinea,1901,0.0
Guinea,1902,0.0
Guinea,1903,0.0
Guinea,1904,0.0
Guinea,1905,0.0
Guinea,1906,0.0
Guinea,1907,0.0
Guinea,1908,0.0
Guinea,1909,0.0
Guinea,1910,0.0
Guinea,1911,0.0
Guinea,1912,0.0
Guinea,1913,0.0
Guinea,1914,0.0
Guinea,1915,0.0
Guinea,1916,0.0
Guinea,1917,0.0
Guinea,1918,0.0
Guinea,1919,0.0
Guinea,1920,0.0
Guinea,1921,0.0
Guinea,1922,0.0
Guinea,1923,0.0
Guinea,1924,0.0
Guinea,1925,0.0
Guinea,1926,0.0
Guinea,1927,0.0
Guinea,1928,0.0
Guinea,1929,0.0
Guinea,1930,0.0
Guinea,1931,0.0
Guinea,1932,0.0
Guinea,1933,0.0
Guinea,1934,0.0
Guinea,1935,0.0
Guinea,1936,0.0
Guinea,1937,0.0
Guinea,1938,0.0
Guinea,1939,0.0
Guinea,1940,0.0
Guinea,1941,0.0
Guinea,1942,0.0
Guinea,1943,0.0
Guinea,1944,0.0
Guinea,1945,0.0
Guinea,1946,0.0
Guinea,1947,0.0
Guinea,1948,0.0
Guinea,1949,0.0
Guinea,1950,0.3
Guinea,1951,0.25
Guinea,1952,0.28
Guinea,1953,0.23
Guinea,1954,0.27
Guinea,1955,0.27
Guinea,1956,0.31
Guinea,1957,0.32
Guinea,1958,0.16
Guinea,1959,0.16
Guinea,1960,0.41
Guinea,1961,0.62
Guinea,1962,0.66
Guinea,1963,0.7
Guinea,1964,0.7
Guinea,1965,0.7
Guinea,1966,0.72
Guinea,1967,0.73
Guinea,1968,0.75
Guinea,1969,0.75
Guinea,1970,0.79
Guinea,1971,0.81
Guinea,1972,0.83
Guinea,1973,0.8
Guinea,1974,0.84
Guinea,1975,0.84
Guinea,1976,0.89
Guinea,1977,0.9
Guinea,1978,0.9
Guinea,1979,0.95
Guinea,1980,0.96
Guinea,1981,0.99
Guinea,1982,0.98
Guinea,1983,0.95
Guinea,1984,0.98
Guinea,1985,0.99
Guinea,1986,1.0
Guinea,1987,0.99
Guinea,1988,1.03
Guinea,1989,1.04
Guinea,1990,1.06
Guinea,1991,1.07
Guinea,1992,1.07
Guinea,1993,1.1
Guinea,1994,1.23
Guinea,1995,1.25
Guinea,1996,1.27
Guinea,1997,1.28
Guinea,1998,1.24
Guinea,1999,1.27
Guinea,2000,1.28
Guinea,2001,1.3
Guinea,2002,1.32
Guinea,2003,1.34
Guinea,2004,1.34
Guinea,2005,1.18
Guinea,2006,1.18
Guinea,2007,1.21
Guinea,2008,2.19
Guinea,2009,2.26
Guinea,2010,2.6
Guinea,2011,2.78
Guinea,2012,2.58
Guinea,2013,2.3
