country,year,emissions
Equatorial Guinea,1850,0.0
Equatorial Guinea,1851,0.0
Equatorial Guinea,1852,0.0
Equatorial Guinea,1853,0.0
Equatorial Guinea,1854,0.0
Equatorial Guinea,1855,0.0
Equatorial Guinea,1856,0.0
Equatorial Guinea,1857,0.0
Equatorial Guinea,1858,0.0
Equatorial Guinea,1859,0.0
Equatorial Guinea,1860,0.0
Equatorial Guinea,1861,0.0
Equatorial Guinea,1862,0.0
Equatorial Guinea,1863,0.0
Equatorial Guinea,1864,0.0
Equatorial Guinea,1865,0.0
Equatorial Guinea,1866,0.0
Equatorial Guinea,1867,0.0
Equatorial Guinea,1868,0.0
Equatorial Guinea,1869,0.0
Equatorial Guinea,1870,0.0
Equatorial Guinea,1871,0.0
Equatorial Guinea,1872,0.0
Equatorial Guinea,1873,0.0
Equatorial Guinea,1874,0.0
Equatorial Guinea,1875,0.0
Equatorial Guinea,1876,0.0
Equatorial Guinea,1877,0.0
Equatorial Guinea,1878,0.0
Equatorial Guinea,1879,0.0
Equatorial Guinea,1880,0.0
Equatorial Guinea,1881,0.0
Equatorial Guinea,1882,0.0
Equatorial Guinea,1883,0.0
Equatorial Guinea,1884,0.0
Equatorial Guinea,1885,0.0
Equatorial Guinea,1886,0.0
Equatorial Guinea,1887,0.0
Equatorial Guinea,1888,0.0
Equatorial Guinea,1889,0.0
Equatorial Guinea,1890,0.0
Equatorial Guinea,1891,0.0
Equatorial Guinea,1892,0.0
Equatorial Guinea,1893,0.0
Equatorial Guinea,1894,0.0
Equatorial Guinea,1895,0.0
Equatorial Guinea,1896,0.0
Equatorial Guinea,1897,0.0
Equatorial Guinea,1898,0.0
Equatorial Guinea,1899,0.0
Equatorial Guinea,1900,0.0
Equatorial Guinea,1901,0.0
Equatorial Guinea,1902,0.0
Equatorial Guinea,1903,0.0
Equatorial Guinea,1904,0.0
Equatorial Guinea,1905,0.0
Equatorial Guinea,1906,0.0
Equatorial Guinea,1907,0.0
Equatorial Guinea,1908,0.0
Equatorial Guinea,1909,0.0
Equatorial Guinea,1910,0.0
Equatorial Guinea,1911,0.0
Equatorial Guinea,1912,0.0
Equatorial Guinea,1913,0.0
Equatorial Guinea,1914,0.0
Equatorial Guinea,1915,0.0
Equatorial Guinea,1916,0.0
Equatorial Guinea,1917,0.0
Equatorial Guinea,1918,0.0
Equatorial Guinea,1919,0.0
Equatorial Guinea,1920,0.0
Equatorial Guinea,1921,0.0
Equatorial Guinea,1922,0.0
Equatorial Guinea,1923,0.0
Equatorial Guinea,1924,0.0
Equatorial Guinea,1925,0.0
Equatorial Guinea,1926,0.0
Equatorial Guinea,1927,0.0
Equatorial Guinea,1928,0.0
Equatorial Guinea,1929,0.0
Equatorial Guinea,1930,0.0
Equatorial Guinea,1931,0.0
Equatorial Guinea,1932,0.0
Equatorial Guinea,1933,0.0
Equatorial Guinea,1934,0.0
Equatorial Guinea,1935,0.0
Equatorial Guinea,1936,0.0
Equatorial Guinea,1937,0.0
Equatorial Guinea,1938,0.0
Equatorial Guinea,1939,0.0
Equatorial Guinea,1940,0.0
Equatorial Guinea,1941,0.0
Equatorial Guinea,1942,0.0
Equatorial Guinea,1943,0.0
Equatorial Guinea,1944,0.0
Equatorial Guinea,1945,0.0
Equatorial Guinea,1946,0.0
Equatorial Guinea,1947,0.0
Equatorial Guinea,1948,0.0
Equatorial Guinea,1949,0.0
Equatorial Guinea,1950,0.01
Equatorial Guinea,1951,0.01
Equatorial Guinea,1952,0.01
Equatorial Guinea,1953,0.01
Equatorial Guinea,1954,0.03
Equatorial Guinea,1955,0.04
Equatorial Guinea,1956,0.04
Equatorial Guinea,1957,0.03
Equatorial Guinea,1958,0.05
Equatorial Guinea,1959,0.05
Equatorial Guinea,1960,0.02
Equatorial Guinea,1961,0.02
Equatorial Guinea,1962,0.02
Equatorial Guinea,1963,0.03
Equatorial Guinea,1964,0.03
Equatorial Guinea,1965,0.03
Equatorial Guinea,1966,0.03
Equatorial Guinea,1967,0.03
Equatorial Guinea,1968,0.03
Equatorial Guinea,1969,0.04
Equatorial Guinea,1970,0.04
Equatorial Guinea,1971,0.07
Equatorial Guinea,1972,0.09
Equatorial Guinea,1973,0.03
Equatorial Guinea,1974,0.05
Equatorial Guinea,1975,0.06
Equatorial Guinea,1976,0.06
Equatorial Guinea,1977,0.06
Equatorial Guinea,1978,0.07
Equatorial Guinea,1979,0.06
Equatorial Guinea,1980,0.06
Equatorial Guinea,1981,0.07
Equatorial Guinea,1982,0.07
Equatorial Guinea,1983,0.06
Equatorial Guinea,1984,0.08
Equatorial Guinea,1985,0.07
Equatorial Guinea,1986,0.08
Equatorial Guinea,1987,0.1
Equatorial Guinea,1988,0.11
Equatorial Guinea,1989,0.12
Equatorial Guinea,1990,0.12
Equatorial Guinea,1991,0.2
Equatorial Guinea,1992,0.22
Equatorial Guinea,1993,1.03
Equatorial Guinea,1994,0.97
Equatorial Guinea,1995,1.06
Equatorial Guinea,1996,1.54
Equatorial Guinea,1997,1.77
Equatorial Guinea,1998,1.65
Equatorial Guinea,1999,2.04
Equatorial Guinea,2000,2.11
Equatorial Guinea,2001,2.44
Equatorial Guinea,2002,2.95
Equatorial Guinea,2003,4.93
Equatorial Guinea,2004,5.7
Equatorial Guinea,2005,4.93
Equatorial Guinea,2006,5.46
Equatorial Guinea,2007,5.28
Equatorial Guinea,2008,4.94
Equatorial Guinea,2009,5.49
Equatorial Guinea,2010,5.28
Equatorial Guinea,2011,5.84
Equatorial Guinea,2012,4.74
Equatorial Guinea,2013,5.35
