country,year,emissions
Laos,1850,0.0
Laos,1851,0.0
Laos,1852,0.0
Laos,1853,0.0
Laos,1854,0.0
Laos,1855,0.0
Laos,1856,0.0
Laos,1857,0.0
Laos,1858,0.0
Laos,1859,0.0
Laos,1860,0.0
Laos,1861,0.0
Laos,1862,0.0
Laos,1863,0.0
Laos,1864,0.0
Laos,1865,0.0
Laos,1866,0.0
Laos,1867,0.0
Laos,1868,0.0
Laos,1869,0.0
Laos,1870,0.0
Laos,1871,0.0
Laos,1872,0.0
Laos,1873,0.0
Laos,1874,0.0
Laos,1875,0.0
Laos,1876,0.0
Laos,1877,0.0
Laos,1878,0.0
Laos,1879,0.0
Laos,1880,0.0
Laos,1881,0.0
Laos,1882,0.0
Laos,1883,0.0
Laos,1884,0.0
Laos,1885,0.0
Laos,1886,0.0
Laos,1887,0.0
Laos,1888,0.0
Laos,1889,0.0
Laos,1890,0.0
Laos,1891,0.0
Laos,1892,0.0
Laos,1893,0.0
Laos,1894,0.0
Laos,1895,0.0
Laos,1896,0.0
Laos,1897,0.0
Laos,1898,0.0
Laos,1899,0.0
Laos,1900,0.0
Laos,1901,0.0
Laos,1902,0.0
Laos,1903,0.0
Laos,1904,0.0
Laos,1905,0.0
Laos,1906,0.0
Laos,1907,0.0
Laos,1908,0.0
Laos,1909,0.0
Laos,1910,0.0
Laos,1911,0.0
Laos,1912,0.0
Laos,1913,0.0
Laos,1914,0.0
Laos,1915,0.0
Laos,1916,0.0
Laos,1917,0.0
Laos,1918,0.0
Laos,1919,0.0
Laos,1920,0.0
Laos,1921,0.0
Laos,1922,0.0
Laos,1923,0.0
Laos,1924,0.0
Laos,1925,0.0
Laos,1926,0.0
Laos,1927,0.0
Laos,1928,0.0
Laos,1929,0.0
Laos,1930,0.0
Laos,1931,0.0
Laos,1932,0.0
Laos,1933,0.0
Laos,1934,0.0
Laos,1935,0.0
Laos,1936,0.0
Laos,1937,0.0
Laos,1938,0.0
Laos,1939,0.0
Laos,1940,0.0
Laos,1941,0.0
Laos,1942,0.0
Laos,1943,0.0
Laos,1944,0.0
Laos,1945,0.0
Laos,1946,0.01
Laos,1947,0.01
Laos,1948,0.01
Laos,1949,0.01
Laos,1950,0.02
Laos,1951,0.02
Laos,1952,0.02
Laos,1953,0.02
Laos,1954,0.03
Laos,1955,0.03
Laos,1956,0.06
Laos,1957,0.06
Laos,1958,0.07
Laos,1959,0.08
Laos,1960,0.08
Laos,1961,0.11
Laos,1962,0.13
Laos,1963,0.15
Laos,1964,0.17
Laos,1965,0.18
Laos,1966,0.23
Laos,1967,0.32
Laos,1968,0.17
Laos,1969,0.32
Laos,1970,0.57
Laos,1971,0.42
Laos,1972,0.49
Laos,1973,0.52
Laos,1974,0.29
Laos,1975,0.25
Laos,1976,0.22
Laos,1977,0.23
Laos,1978,0.23
Laos,1979,0.22
Laos,1980,0.19
Laos,1981,0.15
Laos,1982,0.16
Laos,1983,0.18
Laos,1984,0.18
Laos,1985,0.2
Laos,1986,0.21
Laos,1987,0.21
Laos,1988,0.21
Laos,1989,0.23
Laos,1990,0.22
Laos,1991,0.23
Laos,1992,0.26
Laos,1993,0.26
Laos,1994,0.27
Laos,1995,0.35
Laos,1996,0.48
Laos,1997,0.61
Laos,1998,0.69
Laos,1999,0.92
Laos,2000,0.94
Laos,2001,0.87
Laos,2002,1.15
Laos,2003,1.1
Laos,2004,1.39
Laos,2005,1.4
Laos,2006,1.55
Laos,2007,0.91
Laos,2008,0.95
Laos,2009,1.26
Laos,2010,1.64
Laos,2011,1.62
Laos,2012,2.16
Laos,2013,2.17
