country,year,emissions
Iran,1850,0.0
Iran,1851,0.0
Iran,1852,0.0
Iran,1853,0.0
Iran,1854,0.0
Iran,1855,0.0
Iran,1856,0.0
Iran,1857,0.0
Iran,1858,0.0
Iran,1859,0.0
Iran,1860,0.0
Iran,1861,0.0
Iran,1862,0.0
Iran,1863,0.0
Iran,1864,0.0
Iran,1865,0.0
Iran,1866,0.0
Iran,1867,0.0
Iran,1868,0.0
Iran,1869,0.0
Iran,1870,0.0
Iran,1871,0.0
Iran,1872,0.0
Iran,1873,0.0
Iran,1874,0.0
Iran,1875,0.0
Iran,1876,0.0
Iran,1877,0.0
Iran,1878,0.0
Iran,1879,0.0
Iran,1880,0.0
Iran,1881,0.0
Iran,1882,0.0
Iran,1883,0.0
Iran,1884,0.0
Iran,1885,0.0
Iran,1886,0.0
Iran,1887,0.0
Iran,1888,0.0
Iran,1889,0.0
Iran,1890,0.0
Iran,1891,0.0
Iran,1892,0.0
Iran,1893,0.0
Iran,1894,0.0
Iran,1895,0.0
Iran,1896,0.0
Iran,1897,0.0
Iran,1898,0.0
Iran,1899,0.0
Iran,1900,0.0
Iran,1901,0.0
Iran,1902,0.0
Iran,1903,0.0
Iran,1904,0.0
Iran,1905,0.0
Iran,1906,0.0
Iran,1907,0.0
Iran,1908,0.0
Iran,1909,0.0
Iran,1910,0.0
Iran,1911,0.14
Iran,1912,0.25
Iran,1913,0.85
Iran,1914,1.17
Iran,1915,1.4
Iran,1916,2.01
Iran,1917,2.8
Iran,1918,3.45
Iran,1919,4.32
Iran,1920,5.44
Iran,1921,7.25
Iran,1922,9.23
Iran,1923,11.58
Iran,1924,13.51
Iran,1925,14.2
Iran,1926,15.06
Iran,1927,16.7
Iran,1928,17.68
Iran,1929,17.02
Iran,1930,18.51
Iran,1931,17.92
Iran,1932,20.09
Iran,1933,22.09
Iran,1934,23.49
Iran,1935,23.34
Iran,1936,25.55
Iran,1937,31.69
Iran,1938,31.78
Iran,1939,30.05
Iran,1940,27.13
Iran,1941,20.82
Iran,1942,29.53
Iran,1943,30.46
Iran,1944,41.66
Iran,1945,52.9
Iran,1946,60.24
Iran,1947,63.47
Iran,1948,77.95
Iran,1949,84.03
Iran,1950,5.4
Iran,1951,6.91
Iran,1952,4.09
Iran,1953,3.83
Iran,1954,1.05
Iran,1955,4.17
Iran,1956,10.05
Iran,1957,13.14
Iran,1958,15.36
Iran,1959,14.36
Iran,1960,24.68
Iran,1961,22.12
Iran,1962,21.66
Iran,1963,23.45
Iran,1964,26.97
Iran,1965,28.15
Iran,1966,30.44
Iran,1967,31.91
Iran,1968,41.29
Iran,1969,40.18
Iran,1970,55.82
Iran,1971,40.31
Iran,1972,44.68
Iran,1973,53.71
Iran,1974,60.93
Iran,1975,70.68
Iran,1976,80.84
Iran,1977,91.06
Iran,1978,92.5
Iran,1979,100.2
Iran,1980,109.8
Iran,1981,109.57
Iran,1982,133.15
Iran,1983,151.5
Iran,1984,151.01
Iran,1985,162.03
Iran,1986,149.75
Iran,1987,159.11
Iran,1988,160.83
Iran,1989,171.67
Iran,1990,180.23
Iran,1991,218.86
Iran,1992,234.66
Iran,1993,232.65
Iran,1994,262.59
Iran,1995,273.88
Iran,1996,281.98
Iran,1997,293.29
Iran,1998,294.99
Iran,1999,328.71
Iran,2000,343.32
Iran,2001,354.09
Iran,2002,372.25
Iran,2003,394.67
Iran,2004,424.17
Iran,2005,455.96
Iran,2006,495.76
Iran,2007,529.18
Iran,2008,540.17
Iran,2009,558.19
Iran,2010,559.26
Iran,2011,571.11
Iran,2012,547.06
Iran,2013,601.47
