country,year,emissions
Bosnia & Herzegovina,1850,0.0
Bosnia & Herzegovina,1851,0.0
Bosnia & Herzegovina,1852,0.0
Bosnia & Herzegovina,1853,0.0
Bosnia & Herzegovina,1854,0.0
Bosnia & Herzegovina,1855,0.0
Bosnia & Herzegovina,1856,0.0
Bosnia & Herzegovina,1857,0.0
Bosnia & Herzegovina,1858,0.0
Bosnia & Herzegovina,1859,0.0
Bosnia & Herzegovina,1860,0.0
Bosnia & Herzegovina,1861,0.0
Bosnia & Herzegovina,1862,0.0
Bosnia & Herzegovina,1863,0.0
Bosnia & Herzegovina,1864,0.0
Bosnia & Herzegovina,1865,0.0
Bosnia & Herzegovina,1866,0.0
Bosnia & Herzegovina,1867,0.0
Bosnia & Herzegovina,1868,0.0
Bosnia & Herzegovina,1869,0.0
Bosnia & Herzegovina,1870,0.0
Bosnia & Herzegovina,1871,0.0
Bosnia & Herzegovina,1872,0.0
Bosnia & Herzegovina,1873,0.0
Bosnia & Herzegovina,1874,0.0
Bosnia & Herzegovina,1875,0.0
Bosnia & Herzegovina,1876,0.0
Bosnia & Herzegovina,1877,0.0
Bosnia & Herzegovina,1878,0.0
Bosnia & Herzegovina,1879,0.0
Bosnia & Herzegovina,1880,0.0
Bosnia & Herzegovina,1881,0.0
Bosnia & Herzegovina,1882,0.0
Bosnia & Herzegovina,1883,0.0
Bosnia & Herzegovina,1884,0.0
Bosnia & Herzegovina,1885,0.0
Bosnia & Herzegovina,1886,0.0
Bosnia & Herzegovina,1887,0.0
Bosnia & Herzegovina,1888,0.0
Bosnia & Herzegovina,1889,0.0
Bosnia & Herzegovina,1890,0.01
Bosnia & Herzegovina,1891,0.02
Bosnia & Herzegovina,1892,0.02
Bosnia & Herzegovina,1893,0.03
Bosnia & Herzegovina,1894,0.06
Bosnia & Herzegovina,1895,0.06
Bosnia & Herzegovina,1896,0.07
Bosnia & Herzegovina,1897,0.05
Bosnia & Herzegovina,1898,0.08
Bosnia & Herzegovina,1899,0.09
Bosnia & Herzegovina,1900,0.12
Bosnia & Herzegovina,1901,0.13
Bosnia & Herzegovina,1902,0.13
Bosnia & Herzegovina,1903,0.14
Bosnia & Herzegovina,1904,0.15
Bosnia & Herzegovina,1905,0.16
Bosnia & Herzegovina,1906,0.19
Bosnia & Herzegovina,1907,0.19
Bosnia & Herzegovina,1908,0.21
Bosnia & Herzegovina,1909,0.21
Bosnia & Herzegovina,1910,0.21
Bosnia & Herzegovina,1911,0.23
Bosnia & Herzegovina,1912,0.23
Bosnia & Herzegovina,1913,0.64
Bosnia & Herzegovina,1914,0.0
Bosnia & Herzegovina,1915,0.0
Bosnia & Herzegovina,1916,0.0
Bosnia & Herzegovina,1917,0.0
Bosnia & Herzegovina,1918,0.0
Bosnia & Herzegovina,1919,0.46
Bosnia & Herzegovina,1920,0.61
Bosnia & Herzegovina,1921,0.65
Bosnia & Herzegovina,1922,0.94
Bosnia & Herzegovina,1923,1.03
Bosnia & Herzegovina,1924,1.05
Bosnia & Herzegovina,1925,1.16
Bosnia & Herzegovina,1926,1.13
Bosnia & Herzegovina,1927,1.27
Bosnia & Herzegovina,1928,1.4
Bosnia & Herzegovina,1929,1.57
Bosnia & Herzegovina,1930,1.48
Bosnia & Herzegovina,1931,1.32
Bosnia & Herzegovina,1932,1.21
Bosnia & Herzegovina,1933,1.12
Bosnia & Herzegovina,1934,1.16
Bosnia & Herzegovina,1935,1.21
Bosnia & Herzegovina,1936,1.2
Bosnia & Herzegovina,1937,1.35
Bosnia & Herzegovina,1938,1.27
Bosnia & Herzegovina,1939,1.34
Bosnia & Herzegovina,1940,1.58
Bosnia & Herzegovina,1941,0.0
Bosnia & Herzegovina,1942,0.0
Bosnia & Herzegovina,1943,0.01
Bosnia & Herzegovina,1944,0.01
Bosnia & Herzegovina,1945,0.79
Bosnia & Herzegovina,1946,1.54
Bosnia & Herzegovina,1947,2.12
Bosnia & Herzegovina,1948,2.41
Bosnia & Herzegovina,1949,2.75
Bosnia & Herzegovina,1950,2.65
Bosnia & Herzegovina,1951,2.5
Bosnia & Herzegovina,1952,2.51
Bosnia & Herzegovina,1953,2.49
Bosnia & Herzegovina,1954,2.98
Bosnia & Herzegovina,1955,3.41
Bosnia & Herzegovina,1956,3.91
Bosnia & Herzegovina,1957,4.23
Bosnia & Herzegovina,1958,4.17
Bosnia & Herzegovina,1959,4.78
Bosnia & Herzegovina,1960,5.23
Bosnia & Herzegovina,1961,5.49
Bosnia & Herzegovina,1962,5.63
