country,year,emissions
Mali,1850,0.0
Mali,1851,0.0
Mali,1852,0.0
Mali,1853,0.0
Mali,1854,0.0
Mali,1855,0.0
Mali,1856,0.0
Mali,1857,0.0
Mali,1858,0.0
Mali,1859,0.0
Mali,1860,0.0
Mali,1861,0.0
Mali,1862,0.0
Mali,1863,0.0
Mali,1864,0.0
Mali,1865,0.0
Mali,1866,0.0
Mali,1867,0.0
Mali,1868,0.0
Mali,1869,0.0
Mali,1870,0.0
Mali,1871,0.0
Mali,1872,0.0
Mali,1873,0.0
Mali,1874,0.0
Mali,1875,0.0
Mali,1876,0.0
Mali,1877,0.0
Mali,1878,0.0
Mali,1879,0.0
Mali,1880,0.0
Mali,1881,0.0
Mali,1882,0.0
Mali,1883,0.0
Mali,1884,0.0
Mali,1885,0.0
Mali,1886,0.0
Mali,1887,0.0
Mali,1888,0.0
Mali,1889,0.0
Mali,1890,0.0
Mali,1891,0.0
Mali,1892,0.0
Mali,1893,0.0
Mali,1894,0.0
Mali,1895,0.0
Mali,1896,0.0
Mali,1897,0.0
Mali,1898,0.0
Mali,1899,0.0
Mali,1900,0.0
Mali,1901,0.0
Mali,1902,0.0
Mali,1903,0.0
Mali,1904,0.0
Mali,1905,0.0
Mali,1906,0.0
Mali,1907,0.0
Mali,1908,0.0
Mali,1909,0.0
Mali,1910,0.0
Mali,1911,0.0
Mali,1912,0.0
Mali,1913,0.0
Mali,1914,0.0
Mali,1915,0.0
Mali,1916,0.0
Mali,1917,0.0
Mali,1918,0.0
Mali,1919,0.0
Mali,1920,0.0
Mali,1921,0.0
Mali,1922,0.0
Mali,1923,0.0
Mali,1924,0.0
Mali,1925,0.0
Mali,1926,0.0
Mali,1927,0.0
Mali,1928,0.0
Mali,1929,0.0
Mali,1930,0.0
Mali,1931,0.0
Mali,1932,0.0
Mali,1933,0.0
Mali,1934,0.0
Mali,1935,0.0
Mali,1936,0.0
Mali,1937,0.0
Mali,1938,0.0
Mali,1939,0.0
Mali,1940,0.0
Mali,1941,0.0
Mali,1942,0.0
Mali,1943,0.0
Mali,1944,0.0
Mali,1945,0.0
Mali,1946,0.0
Mali,1947,0.0
Mali,1948,0.0
Mali,1949,0.0
Mali,1950,0.07
Mali,1951,0.06
Mali,1952,0.07
Mali,1953,0.06
Mali,1954,0.06
Mali,1955,0.06
Mali,1956,0.07
Mali,1957,0.07
Mali,1958,0.0
Mali,1959,0.05
Mali,1960,0.12
Mali,1961,0.12
Mali,1962,0.14
Mali,1963,0.18
Mali,1964,0.18
Mali,1965,0.2
Mali,1966,0.19
Mali,1967,0.22
Mali,1968,0.2
Mali,1969,0.16
Mali,1970,0.2
Mali,1971,0.23
Mali,1972,0.25
Mali,1973,0.27
Mali,1974,0.3
Mali,1975,0.34
Mali,1976,0.34
Mali,1977,0.41
Mali,1978,0.4
Mali,1979,0.43
Mali,1980,0.39
Mali,1981,0.4
Mali,1982,0.37
Mali,1983,0.42
Mali,1984,0.44
Mali,1985,0.41
Mali,1986,0.38
Mali,1987,0.36
Mali,1988,0.38
Mali,1989,0.42
Mali,1990,0.42
Mali,1991,0.44
Mali,1992,0.44
Mali,1993,0.45
Mali,1994,0.46
Mali,1995,0.47
Mali,1996,0.49
Mali,1997,0.52
Mali,1998,0.76
Mali,1999,0.8
Mali,2000,0.82
Mali,2001,0.83
Mali,2002,0.85
Mali,2003,0.84
Mali,2004,0.88
Mali,2005,0.9
Mali,2006,0.94
Mali,2007,1.01
Mali,2008,1.07
Mali,2009,0.81
Mali,2010,0.96
Mali,2011,1.04
Mali,2012,0.99
Mali,2013,1.03
