country,year,emissions
Georgia,1850,0.0
Georgia,1851,0.0
Georgia,1852,0.0
Georgia,1853,0.0
Georgia,1854,0.0
Georgia,1855,0.0
Georgia,1856,0.0
Georgia,1857,0.0
Georgia,1858,0.0
Georgia,1859,0.0
Georgia,1860,0.0
Georgia,1861,0.01
Georgia,1862,0.01
Georgia,1863,0.01
Georgia,1864,0.01
Georgia,1865,0.01
Georgia,1866,0.02
Georgia,1867,0.02
Georgia,1868,0.02
Georgia,1869,0.02
Georgia,1870,0.03
Georgia,1871,0.04
Georgia,1872,0.04
Georgia,1873,0.03
Georgia,1874,0.04
Georgia,1875,0.05
Georgia,1876,0.06
Georgia,1877,0.06
Georgia,1878,0.08
Georgia,1879,0.08
Georgia,1880,0.09
Georgia,1881,0.1
Georgia,1882,0.1
Georgia,1883,0.12
Georgia,1884,0.12
Georgia,1885,0.13
Georgia,1886,0.13
Georgia,1887,0.14
Georgia,1888,0.15
Georgia,1889,0.16
Georgia,1890,0.18
Georgia,1891,0.2
Georgia,1892,0.21
Georgia,1893,0.25
Georgia,1894,0.25
Georgia,1895,0.29
Georgia,1896,0.3
Georgia,1897,0.34
Georgia,1898,0.38
Georgia,1899,0.45
Georgia,1900,0.5
Georgia,1901,0.52
Georgia,1902,0.5
Georgia,1903,0.49
Georgia,1904,0.54
Georgia,1905,0.49
Georgia,1906,0.55
Georgia,1907,0.62
Georgia,1908,0.63
Georgia,1909,0.66
Georgia,1910,0.65
Georgia,1911,0.67
Georgia,1912,0.76
Georgia,1913,0.83
Georgia,1914,0.75
Georgia,1915,0.68
Georgia,1916,0.73
Georgia,1917,0.67
Georgia,1918,0.27
Georgia,1919,0.23
Georgia,1920,0.21
Georgia,1921,0.23
Georgia,1922,0.28
Georgia,1923,0.3
Georgia,1924,0.36
Georgia,1925,0.36
Georgia,1926,0.52
Georgia,1927,0.64
Georgia,1928,0.71
Georgia,1929,0.77
Georgia,1930,1.04
Georgia,1931,1.25
Georgia,1932,1.41
Georgia,1933,1.58
Georgia,1934,1.91
Georgia,1935,2.16
Georgia,1936,2.48
Georgia,1937,2.54
Georgia,1938,2.68
Georgia,1939,2.71
Georgia,1940,3.25
Georgia,1941,2.86
Georgia,1942,1.97
Georgia,1943,2.52
Georgia,1944,2.36
Georgia,1945,2.49
Georgia,1946,2.8
Georgia,1947,3.37
Georgia,1948,3.58
Georgia,1949,4.07
Georgia,1950,4.54
Georgia,1951,4.92
Georgia,1952,5.26
Georgia,1953,5.57
Georgia,1954,6.08
Georgia,1955,6.89
Georgia,1956,7.55
Georgia,1957,8.26
Georgia,1958,8.82
Georgia,1959,9.26
Georgia,1960,9.63
Georgia,1961,9.93
Georgia,1962,10.41
Georgia,1963,11.17
Georgia,1964,11.88
Georgia,1965,12.59
Georgia,1966,13.29
Georgia,1967,13.9
Georgia,1968,14.29
Georgia,1969,14.88
Georgia,1970,15.65
Georgia,1971,16.47
Georgia,1972,17.35
Georgia,1973,18.06
Georgia,1974,18.74
Georgia,1975,19.69
Georgia,1976,20.44
Georgia,1977,21.13
Georgia,1978,21.85
Georgia,1979,22.17
Georgia,1980,23.05
Georgia,1981,22.6
Georgia,1982,23.04
Georgia,1983,23.37
Georgia,1984,23.59
Georgia,1985,25.46
Georgia,1986,25.54
Georgia,1987,26.63
Georgia,1988,27.23
Georgia,1989,26.66
Georgia,1990,33.7
Georgia,1991,25.7
Georgia,1992,20.11
Georgia,1993,16.12
Georgia,1994,10.45
Georgia,1995,8.18
Georgia,1996,6.37
Georgia,1997,5.52
Georgia,1998,5.01
Georgia,1999,4.55
Georgia,2000,4.8
Georgia,2001,3.55
Georgia,2002,2.99
Georgia,2003,3.19
Georgia,2004,3.41
Georgia,2005,4.28
Georgia,2006,4.74
Georgia,2007,5.67
Georgia,2008,4.89
Georgia,2009,5.72
Georgia,2010,5.42
Georgia,2011,6.38
Georgia,2012,7.04
Georgia,2013,7.16
