country,year,emissions
Jamaica,1850,0.0
Jamaica,1851,0.0
Jamaica,1852,0.0
Jamaica,1853,0.0
Jamaica,1854,0.0
Jamaica,1855,0.0
Jamaica,1856,0.0
Jamaica,1857,0.0
Jamaica,1858,0.0
Jamaica,1859,0.0
Jamaica,1860,0.0
Jamaica,1861,0.0
Jamaica,1862,0.0
Jamaica,1863,0.0
Jamaica,1864,0.0
Jamaica,1865,0.0
Jamaica,1866,0.0
Jamaica,1867,0.0
Jamaica,1868,0.0
Jamaica,1869,0.0
Jamaica,1870,0.0
Jamaica,1871,0.0
Jamaica,1872,0.0
Jamaica,1873,0.0
Jamaica,1874,0.0
Jamaica,1875,0.0
Jamaica,1876,0.0
Jamaica,1877,0.0
Jamaica,1878,0.0
Jamaica,1879,0.0
Jamaica,1880,0.0
Jamaica,1881,0.0
Jamaica,1882,0.0
Jamaica,1883,0.0
Jamaica,1884,0.0
Jamaica,1885,0.0
Jamaica,1886,0.0
Jamaica,1887,0.0
Jamaica,1888,0.0
Jamaica,1889,0.0
Jamaica,1890,0.0
Jamaica,1891,0.0
Jamaica,1892,0.0
Jamaica,1893,0.0
Jamaica,1894,0.0
Jamaica,1895,0.0
Jamaica,1896,0.0
Jamaica,1897,0.0
Jamaica,1898,0.0
Jamaica,1899,0.0
Jamaica,1900,0.0
Jamaica,1901,0.0
Jamaica,1902,0.0
Jamaica,1903,0.0
Jamaica,1904,0.0
Jamaica,1905,0.0
Jamaica,1906,0.0
Jamaica,1907,0.0
Jamaica,1908,0.0
Jamaica,1909,0.0
Jamaica,1910,0.0
Jamaica,1911,0.0
Jamaica,1912,0.0
Jamaica,1913,0.0
Jamaica,1914,0.0
Jamaica,1915,0.0
Jamaica,1916,0.0
Jamaica,1917,0.0
Jamaica,1918,0.0
Jamaica,1919,0.0
Jamaica,1920,0.0
Jamaica,1921,0.0
Jamaica,1922,0.0
Jamaica,1923,0.0
Jamaica,1924,0.0
Jamaica,1925,0.0
Jamaica,1926,0.0
Jamaica,1927,0.0
Jamaica,1928,0.0
Jamaica,1929,0.0
Jamaica,1930,0.0
Jamaica,1931,0.0
Jamaica,1932,0.0
Jamaica,1933,0.0
Jamaica,1934,0.0
Jamaica,1935,0.0
Jamaica,1936,0.0
Jamaica,1937,0.0
Jamaica,1938,0.0
Jamaica,1939,0.0
Jamaica,1940,0.0
Jamaica,1941,0.0
Jamaica,1942,0.0
Jamaica,1943,0.0
Jamaica,1944,0.0
Jamaica,1945,0.0
Jamaica,1946,0.0
Jamaica,1947,0.0
Jamaica,1948,0.0
Jamaica,1949,0.0
Jamaica,1950,0.27
Jamaica,1951,0.52
Jamaica,1952,0.56
Jamaica,1953,0.62
Jamaica,1954,0.79
Jamaica,1955,0.99
Jamaica,1956,1.26
Jamaica,1957,1.6
Jamaica,1958,1.36
Jamaica,1959,1.84
Jamaica,1960,1.47
Jamaica,1961,2.13
Jamaica,1962,2.12
Jamaica,1963,2.4
Jamaica,1964,4.07
Jamaica,1965,2.99
Jamaica,1966,3.52
Jamaica,1967,3.87
Jamaica,1968,3.88
Jamaica,1969,4.27
Jamaica,1970,4.99
Jamaica,1971,5.74
Jamaica,1972,6.29
Jamaica,1973,8.26
Jamaica,1974,7.61
Jamaica,1975,7.65
Jamaica,1976,6.38
Jamaica,1977,7.0
Jamaica,1978,7.15
Jamaica,1979,7.11
Jamaica,1980,6.61
Jamaica,1981,6.6
Jamaica,1982,5.68
Jamaica,1983,5.67
Jamaica,1984,5.35
Jamaica,1985,4.79
Jamaica,1986,4.54
Jamaica,1987,4.84
Jamaica,1988,5.05
Jamaica,1989,6.52
Jamaica,1990,7.46
Jamaica,1991,7.4
Jamaica,1992,8.14
Jamaica,1993,8.31
Jamaica,1994,8.37
Jamaica,1995,8.67
Jamaica,1996,9.05
Jamaica,1997,9.25
Jamaica,1998,9.74
Jamaica,1999,9.99
Jamaica,2000,10.05
Jamaica,2001,10.11
Jamaica,2002,10.28
Jamaica,2003,10.58
Jamaica,2004,10.65
Jamaica,2005,10.7
Jamaica,2006,12.12
Jamaica,2007,12.05
Jamaica,2008,10.06
Jamaica,2009,7.87
Jamaica,2010,7.29
Jamaica,2011,7.69
Jamaica,2012,7.25
Jamaica,2013,7.73
