country,year,emissions
Austria,1850,2.33
Austria,1851,2.33
Austria,1852,2.81
Austria,1853,3.22
Austria,1854,3.18
Austria,1855,3.7
Austria,1856,4.23
Austria,1857,4.87
Austria,1858,7.24
Austria,1859,5.87
Austria,1860,6.15
Austria,1861,6.38
Austria,1862,6.35
Austria,1863,5.88
Austria,1864,5.08
Austria,1865,5.35
Austria,1866,3.59
Austria,1867,4.91
Austria,1868,6.07
Austria,1869,6.49
Austria,1870,7.36
Austria,1871,10.14
Austria,1872,10.01
Austria,1873,10.73
Austria,1874,9.15
Austria,1875,7.86
Austria,1876,8.09
Austria,1877,7.28
Austria,1878,7.24
Austria,1879,8.87
Austria,1880,23.65
Austria,1881,10.31
Austria,1882,10.6
Austria,1883,11.76
Austria,1884,11.46
Austria,1885,12.05
Austria,1886,11.37
Austria,1887,12.25
Austria,1888,11.95
Austria,1889,12.87
Austria,1890,13.04
Austria,1891,14.95
Austria,1892,14.47
Austria,1893,17.7
Austria,1894,18.13
Austria,1895,20.37
Austria,1896,21.3
Austria,1897,23.02
Austria,1898,24.46
Austria,1899,24.82
Austria,1900,27.67
Austria,1901,28.36
Austria,1902,25.66
Austria,1903,25.55
Austria,1904,26.93
Austria,1905,28.11
Austria,1906,33.54
Austria,1907,42.12
Austria,1908,58.94
Austria,1909,42.17
Austria,1910,57.52
Austria,1911,48.04
Austria,1912,49.94
Austria,1913,59.63
Austria,1914,48.83
Austria,1915,34.9
Austria,1916,8.03
Austria,1917,3.45
Austria,1918,3.34
Austria,1919,3.02
Austria,1920,14.53
Austria,1921,19.34
Austria,1922,18.58
Austria,1923,17.78
Austria,1924,20.09
Austria,1925,18.99
Austria,1926,18.62
Austria,1927,20.12
Austria,1928,21.19
Austria,1929,24.18
Austria,1930,18.87
Austria,1931,18.1
Austria,1932,15.17
Austria,1933,14.23
Austria,1934,13.75
Austria,1935,13.92
Austria,1936,13.59
Austria,1937,15.26
Austria,1938,5.79
Austria,1939,6.34
Austria,1940,7.35
Austria,1941,7.98
Austria,1942,8.55
Austria,1943,9.61
Austria,1944,9.39
Austria,1945,4.57
Austria,1946,12.76
Austria,1947,17.63
Austria,1948,24.49
Austria,1949,26.58
Austria,1950,20.9
Austria,1951,23.27
Austria,1952,22.08
Austria,1953,21.72
Austria,1954,24.51
Austria,1955,29.08
Austria,1956,28.21
Austria,1957,29.19
Austria,1958,28.1
Austria,1959,27.92
Austria,1960,30.8
Austria,1961,31.84
Austria,1962,33.87
Austria,1963,36.96
Austria,1964,38.91
Austria,1965,38.16
Austria,1966,39.22
Austria,1967,39.93
Austria,1968,42.31
Austria,1969,44.65
Austria,1970,50.65
Austria,1971,51.34
Austria,1972,53.56
Austria,1973,56.92
Austria,1974,54.33
Austria,1975,52.29
Austria,1976,56.87
Austria,1977,54.13
Austria,1978,56.58
Austria,1979,58.7
Austria,1980,57.06
Austria,1981,54.18
Austria,1982,52.27
Austria,1983,51.83
Austria,1984,53.4
Austria,1985,54.91
Austria,1986,53.91
Austria,1987,54.63
Austria,1988,52.7
Austria,1989,52.75
Austria,1990,58.72
Austria,1991,62.95
Austria,1992,58.1
Austria,1993,58.26
Austria,1994,58.63
Austria,1995,61.51
Austria,1996,65.24
Austria,1997,64.43
Austria,1998,65.05
Austria,1999,63.39
Austria,2000,63.75
Austria,2001,68.13
Austria,2002,69.5
Austria,2003,74.79
Austria,2004,76.13
Austria,2005,76.82
Austria,2006,74.3
Austria,2007,72.07
Austria,2008,72.28
Austria,2009,66.0
Austria,2010,70.79
Austria,2011,68.99
Austria,2012,66.12
Austria,2013,66.41
