country,year,emissions
Denmark,1850,0.34
Denmark,1851,0.31
Denmark,1852,0.33
Denmark,1853,0.36
Denmark,1854,0.46
Denmark,1855,0.45
Denmark,1856,0.65
Denmark,1857,0.66
Denmark,1858,0.49
Denmark,1859,0.63
Denmark,1860,0.54
Denmark,1861,0.78
Denmark,1862,0.68
Denmark,1863,0.75
Denmark,1864,0.65
Denmark,1865,1.01
Denmark,1866,0.94
Denmark,1867,0.92
Denmark,1868,1.08
Denmark,1869,0.95
Denmark,1870,1.14
Denmark,1871,1.19
Denmark,1872,1.14
Denmark,1873,1.15
Denmark,1874,1.24
Denmark,1875,1.46
Denmark,1876,1.54
Denmark,1877,1.52
Denmark,1878,1.45
Denmark,1879,1.63
Denmark,1880,1.86
Denmark,1881,1.97
Denmark,1882,2.11
Denmark,1883,2.43
Denmark,1884,2.42
Denmark,1885,2.54
Denmark,1886,2.43
Denmark,1887,2.49
Denmark,1888,2.8
Denmark,1889,2.99
Denmark,1890,2.87
Denmark,1891,3.09
Denmark,1892,3.17
Denmark,1893,3.0
Denmark,1894,3.4
Denmark,1895,3.52
Denmark,1896,4.31
Denmark,1897,4.62
Denmark,1898,4.8
Denmark,1899,5.25
Denmark,1900,5.15
Denmark,1901,5.36
Denmark,1902,5.5
Denmark,1903,5.73
Denmark,1904,6.18
Denmark,1905,6.01
Denmark,1906,6.54
Denmark,1907,5.83
Denmark,1908,7.24
Denmark,1909,8.01
Denmark,1910,7.35
Denmark,1911,7.83
Denmark,1912,9.28
Denmark,1913,9.53
Denmark,1914,9.76
Denmark,1915,10.45
Denmark,1916,10.22
Denmark,1917,7.43
Denmark,1918,8.68
Denmark,1919,8.24
Denmark,1920,7.19
Denmark,1921,6.79
Denmark,1922,9.65
Denmark,1923,10.53
Denmark,1924,12.34
Denmark,1925,10.72
Denmark,1926,10.47
Denmark,1927,13.33
Denmark,1928,12.56
Denmark,1929,15.13
Denmark,1930,13.81
Denmark,1931,14.32
Denmark,1932,13.42
Denmark,1933,13.37
Denmark,1934,14.65
Denmark,1935,15.25
Denmark,1936,15.78
Denmark,1937,16.3
Denmark,1938,14.63
Denmark,1939,16.3
Denmark,1940,14.82
Denmark,1941,17.4
Denmark,1942,16.47
Denmark,1943,20.62
Denmark,1944,20.28
Denmark,1945,14.04
Denmark,1946,17.65
Denmark,1947,21.46
Denmark,1948,17.08
Denmark,1949,16.88
Denmark,1950,21.99
Denmark,1951,21.93
Denmark,1952,22.9
Denmark,1953,23.16
Denmark,1954,25.58
Denmark,1955,27.07
Denmark,1956,26.38
Denmark,1957,24.9
Denmark,1958,26.79
Denmark,1959,26.04
Denmark,1960,29.76
Denmark,1961,31.71
Denmark,1962,36.9
Denmark,1963,40.67
Denmark,1964,43.16
Denmark,1965,44.3
Denmark,1966,50.09
Denmark,1967,49.04
Denmark,1968,53.28
Denmark,1969,59.35
Denmark,1970,62.05
Denmark,1971,56.76
Denmark,1972,58.81
Denmark,1973,57.67
Denmark,1974,51.24
Denmark,1975,53.74
Denmark,1976,59.46
Denmark,1977,61.07
Denmark,1978,60.84
Denmark,1979,64.26
Denmark,1980,64.01
Denmark,1981,53.66
Denmark,1982,55.92
Denmark,1983,52.72
Denmark,1984,54.27
Denmark,1985,62.0
Denmark,1986,63.09
Denmark,1987,61.4
Denmark,1988,57.53
Denmark,1989,51.88
Denmark,1990,52.02
Denmark,1991,62.63
Denmark,1992,56.84
Denmark,1993,59.21
Denmark,1994,63.2
Denmark,1995,59.99
Denmark,1996,73.32
Denmark,1997,63.71
Denmark,1998,59.6
Denmark,1999,56.55
Denmark,2000,52.24
Denmark,2001,53.41
Denmark,2002,53.5
Denmark,2003,58.92
Denmark,2004,53.41
Denmark,2005,49.88
Denmark,2006,58.21
Denmark,2007,53.37
Denmark,2008,50.15
Denmark,2009,47.85
Denmark,2010,48.21
Denmark,2011,43.1
Denmark,2012,37.89
Denmark,2013,39.75
