country,year,emissions
Estonia,1850,0.0
Estonia,1851,0.0
Estonia,1852,0.0
Estonia,1853,0.0
Estonia,1854,0.0
Estonia,1855,0.0
Estonia,1856,0.0
Estonia,1857,0.0
Estonia,1858,0.0
Estonia,1859,0.0
Estonia,1860,0.01
Estonia,1861,0.01
Estonia,1862,0.01
Estonia,1863,0.01
Estonia,1864,0.01
Estonia,1865,0.01
Estonia,1866,0.02
Estonia,1867,0.03
Estonia,1868,0.02
Estonia,1869,0.03
Estonia,1870,0.03
Estonia,1871,0.04
Estonia,1872,0.04
Estonia,1873,0.04
Estonia,1874,0.05
Estonia,1875,0.06
Estonia,1876,0.07
Estonia,1877,0.07
Estonia,1878,0.1
Estonia,1879,0.1
Estonia,1880,0.11
Estonia,1881,0.12
Estonia,1882,0.13
Estonia,1883,0.14
Estonia,1884,0.15
Estonia,1885,0.16
Estonia,1886,0.16
Estonia,1887,0.17
Estonia,1888,0.18
Estonia,1889,0.2
Estonia,1890,0.22
Estonia,1891,0.24
Estonia,1892,0.26
Estonia,1893,0.3
Estonia,1894,0.31
Estonia,1895,0.35
Estonia,1896,0.36
Estonia,1897,0.42
Estonia,1898,0.47
Estonia,1899,0.54
Estonia,1900,0.61
Estonia,1901,0.63
Estonia,1902,0.61
Estonia,1903,0.59
Estonia,1904,0.66
Estonia,1905,0.59
Estonia,1906,0.67
Estonia,1907,0.75
Estonia,1908,0.76
Estonia,1909,0.8
Estonia,1910,0.79
Estonia,1911,0.82
Estonia,1912,0.92
Estonia,1913,1.0
Estonia,1914,0.91
Estonia,1915,0.83
Estonia,1916,0.89
Estonia,1917,0.82
Estonia,1918,0.33
Estonia,1919,0.28
Estonia,1920,0.25
Estonia,1921,0.27
Estonia,1922,0.33
Estonia,1923,0.37
Estonia,1924,0.44
Estonia,1925,0.43
Estonia,1926,0.63
Estonia,1927,0.78
Estonia,1928,0.87
Estonia,1929,0.94
Estonia,1930,1.27
Estonia,1931,1.53
Estonia,1932,1.72
Estonia,1933,1.93
Estonia,1934,2.33
Estonia,1935,2.64
Estonia,1936,3.02
Estonia,1937,3.09
Estonia,1938,3.26
Estonia,1939,3.3
Estonia,1940,3.96
Estonia,1941,3.48
Estonia,1942,2.4
Estonia,1943,3.06
Estonia,1944,2.87
Estonia,1945,3.03
Estonia,1946,3.41
Estonia,1947,4.1
Estonia,1948,4.36
Estonia,1949,4.96
Estonia,1950,5.53
Estonia,1951,5.99
Estonia,1952,6.42
Estonia,1953,6.79
Estonia,1954,7.41
Estonia,1955,8.4
Estonia,1956,9.21
Estonia,1957,10.08
Estonia,1958,10.76
Estonia,1959,11.31
Estonia,1960,11.77
Estonia,1961,12.14
Estonia,1962,12.73
Estonia,1963,13.66
Estonia,1964,14.52
Estonia,1965,15.4
Estonia,1966,16.27
Estonia,1967,17.01
Estonia,1968,17.48
Estonia,1969,18.21
Estonia,1970,19.15
Estonia,1971,20.15
Estonia,1972,21.22
Estonia,1973,22.1
Estonia,1974,22.93
Estonia,1975,24.1
Estonia,1976,25.01
Estonia,1977,25.85
Estonia,1978,26.73
Estonia,1979,27.1
Estonia,1980,28.18
Estonia,1981,27.64
Estonia,1982,28.17
Estonia,1983,28.58
Estonia,1984,28.84
Estonia,1985,31.11
Estonia,1986,31.22
Estonia,1987,32.55
Estonia,1988,33.28
Estonia,1989,32.58
Estonia,1990,36.43
Estonia,1991,32.76
Estonia,1992,24.01
Estonia,1993,18.42
Estonia,1994,17.83
Estonia,1995,16.17
Estonia,1996,17.11
Estonia,1997,16.71
Estonia,1998,16.08
Estonia,1999,15.08
Estonia,2000,14.67
Estonia,2001,15.17
Estonia,2002,14.8
Estonia,2003,16.81
Estonia,2004,16.93
Estonia,2005,17.18
Estonia,2006,15.95
Estonia,2007,19.81
Estonia,2008,18.16
Estonia,2009,14.92
Estonia,2010,18.84
Estonia,2011,17.93
Estonia,2012,16.68
Estonia,2013,19.11
