country,year,emissions
Belgium,1850,9.33
Belgium,1851,10.17
Belgium,1852,11.41
Belgium,1853,11.79
Belgium,1854,13.06
Belgium,1855,13.38
Belgium,1856,13.21
Belgium,1857,13.75
Belgium,1858,14.45
Belgium,1859,14.9
Belgium,1860,15.21
Belgium,1861,16.46
Belgium,1862,16.35
Belgium,1863,17.23
Belgium,1864,18.08
Belgium,1865,19.06
Belgium,1866,20.53
Belgium,1867,22.23
Belgium,1868,20.1
Belgium,1869,21.65
Belgium,1870,24.75
Belgium,1871,23.72
Belgium,1872,25.59
Belgium,1873,28.11
Belgium,1874,25.92
Belgium,1875,26.93
Belgium,1876,26.32
Belgium,1877,25.05
Belgium,1878,27.24
Belgium,1879,27.73
Belgium,1880,30.43
Belgium,1881,30.63
Belgium,1882,32.44
Belgium,1883,34.38
Belgium,1884,33.87
Belgium,1885,33.08
Belgium,1886,32.1
Belgium,1887,33.97
Belgium,1888,36.05
Belgium,1889,36.83
Belgium,1890,39.82
Belgium,1891,37.78
Belgium,1892,37.73
Belgium,1893,36.08
Belgium,1894,39.83
Belgium,1895,40.13
Belgium,1896,42.28
Belgium,1897,43.74
Belgium,1898,45.09
Belgium,1899,47.13
Belgium,1900,49.67
Belgium,1901,46.71
Belgium,1902,48.86
Belgium,1903,52.63
Belgium,1904,50.35
Belgium,1905,50.27
Belgium,1906,57.5
Belgium,1907,58.32
Belgium,1908,57.85
Belgium,1909,57.76
Belgium,1910,61.29
Belgium,1911,61.69
Belgium,1912,64.78
Belgium,1913,68.01
Belgium,1914,40.58
Belgium,1915,34.42
Belgium,1916,45.79
Belgium,1917,36.25
Belgium,1918,33.72
Belgium,1919,44.87
Belgium,1920,55.15
Belgium,1921,50.53
Belgium,1922,55.91
Belgium,1923,71.88
Belgium,1924,76.26
Belgium,1925,78.04
Belgium,1926,77.68
Belgium,1927,90.47
Belgium,1928,88.25
Belgium,1929,96.97
Belgium,1930,93.69
Belgium,1931,84.13
Belgium,1932,67.72
Belgium,1933,72.66
Belgium,1934,74.97
Belgium,1935,71.65
Belgium,1936,75.01
Belgium,1937,90.31
Belgium,1938,79.13
Belgium,1939,73.72
Belgium,1940,62.1
Belgium,1941,65.19
Belgium,1942,61.08
Belgium,1943,57.85
Belgium,1944,33.14
Belgium,1945,38.76
Belgium,1946,56.42
Belgium,1947,82.04
Belgium,1948,85.07
Belgium,1949,80.79
Belgium,1950,76.21
Belgium,1951,89.47
Belgium,1952,83.48
Belgium,1953,82.39
Belgium,1954,85.75
Belgium,1955,92.04
Belgium,1956,96.8
Belgium,1957,96.5
Belgium,1958,87.7
Belgium,1959,88.33
Belgium,1960,90.92
Belgium,1961,92.72
Belgium,1962,98.04
Belgium,1963,105.7
Belgium,1964,103.58
Belgium,1965,105.35
Belgium,1966,105.12
Belgium,1967,107.38
Belgium,1968,118.46
Belgium,1969,123.52
Belgium,1970,125.52
Belgium,1971,121.38
Belgium,1972,131.44
Belgium,1973,136.53
Belgium,1974,134.59
Belgium,1975,118.93
Belgium,1976,128.33
Belgium,1977,127.24
Belgium,1978,132.48
Belgium,1979,136.11
Belgium,1980,129.23
Belgium,1981,118.36
Belgium,1982,111.81
Belgium,1983,102.75
Belgium,1984,104.68
Belgium,1985,103.71
Belgium,1986,104.11
Belgium,1987,104.14
Belgium,1988,106.2
Belgium,1989,107.69
Belgium,1990,109.7
Belgium,1991,114.5
Belgium,1992,113.16
Belgium,1993,110.92
Belgium,1994,116.14
Belgium,1995,115.73
Belgium,1996,120.73
Belgium,1997,117.69
Belgium,1998,119.72
Belgium,1999,116.19
Belgium,2000,117.51
Belgium,2001,118.23
Belgium,2002,110.98
Belgium,2003,115.59
Belgium,2004,114.41
Belgium,2005,111.06
Belgium,2006,108.21
Belgium,2007,104.51
Belgium,2008,107.11
Belgium,2009,99.52
Belgium,2010,108.39
Belgium,2011,97.09
Belgium,2012,95.11
Belgium,2013,96.45
