country,year,emissions
Mozambique,1850,0.0
Mozambique,1851,0.0
Mozambique,1852,0.0
Mozambique,1853,0.0
Mozambique,1854,0.0
Mozambique,1855,0.0
Mozambique,1856,0.0
Mozambique,1857,0.0
Mozambique,1858,0.0
Mozambique,1859,0.0
Mozambique,1860,0.0
Mozambique,1861,0.0
Mozambique,1862,0.0
Mozambique,1863,0.0
Mozambique,1864,0.0
Mozambique,1865,0.0
Mozambique,1866,0.0
Mozambique,1867,0.0
Mozambique,1868,0.0
Mozambique,1869,0.0
Mozambique,1870,0.0
Mozambique,1871,0.0
Mozambique,1872,0.0
Mozambique,1873,0.0
Mozambique,1874,0.0
Mozambique,1875,0.0
Mozambique,1876,0.0
Mozambique,1877,0.0
Mozambique,1878,0.0
Mozambique,1879,0.0
Mozambique,1880,0.0
Mozambique,1881,0.0
Mozambique,1882,0.0
Mozambique,1883,0.0
Mozambique,1884,0.0
Mozambique,1885,0.0
Mozambique,1886,0.0
Mozambique,1887,0.0
Mozambique,1888,0.0
Mozambique,1889,0.0
Mozambique,1890,0.0
Mozambique,1891,0.0
Mozambique,1892,0.0
Mozambique,1893,0.0
Mozambique,1894,0.0
Mozambique,1895,0.0
Mozambique,1896,0.0
Mozambique,1897,0.0
Mozambique,1898,0.0
Mozambique,1899,0.0
Mozambique,1900,0.0
Mozambique,1901,0.0
Mozambique,1902,0.0
Mozambique,1903,0.0
Mozambique,1904,0.0
Mozambique,1905,0.0
Mozambique,1906,0.0
Mozambique,1907,0.0
Mozambique,1908,0.0
Mozambique,1909,0.0
Mozambique,1910,0.0
Mozambique,1911,0.0
Mozambique,1912,0.0
Mozambique,1913,0.0
Mozambique,1914,0.0
Mozambique,1915,0.0
Mozambique,1916,0.0
Mozambique,1917,0.0
Mozambique,1918,0.0
Mozambique,1919,0.0
Mozambique,1920,0.0
Mozambique,1921,0.0
Mozambique,1922,0.0
Mozambique,1923,0.0
Mozambique,1924,0.0
Mozambique,1925,0.0
Mozambique,1926,0.0
Mozambique,1927,0.04
Mozambique,1928,0.02
Mozambique,1929,0.01
Mozambique,1930,0.01
Mozambique,1931,0.01
Mozambique,1932,0.06
Mozambique,1933,0.06
Mozambique,1934,0.07
Mozambique,1935,0.05
Mozambique,1936,0.05
Mozambique,1937,0.06
Mozambique,1938,0.04
Mozambique,1939,0.07
Mozambique,1940,0.07
Mozambique,1941,0.06
Mozambique,1942,0.03
Mozambique,1943,0.05
Mozambique,1944,0.06
Mozambique,1945,0.05
Mozambique,1946,0.06
Mozambique,1947,0.06
Mozambique,1948,0.04
Mozambique,1949,0.06
Mozambique,1950,0.91
Mozambique,1951,0.93
Mozambique,1952,1.07
Mozambique,1953,1.08
Mozambique,1954,1.15
Mozambique,1955,1.37
Mozambique,1956,1.55
Mozambique,1957,1.77
Mozambique,1958,1.82
Mozambique,1959,1.8
Mozambique,1960,1.88
Mozambique,1961,2.63
Mozambique,1962,1.98
Mozambique,1963,1.66
Mozambique,1964,2.14
Mozambique,1965,2.0
Mozambique,1966,2.13
Mozambique,1967,1.87
Mozambique,1968,2.78
Mozambique,1969,3.24
Mozambique,1970,2.98
Mozambique,1971,3.14
Mozambique,1972,2.89
Mozambique,1973,3.07
Mozambique,1974,2.9
Mozambique,1975,2.52
Mozambique,1976,2.54
Mozambique,1977,2.47
Mozambique,1978,2.15
Mozambique,1979,2.03
Mozambique,1980,2.46
Mozambique,1981,2.15
Mozambique,1982,2.04
Mozambique,1983,1.93
Mozambique,1984,1.69
Mozambique,1985,1.6
Mozambique,1986,1.51
Mozambique,1987,1.51
Mozambique,1988,1.51
Mozambique,1989,1.5
Mozambique,1990,1.12
Mozambique,1991,0.94
Mozambique,1992,1.09
Mozambique,1993,1.29
Mozambique,1994,1.1
Mozambique,1995,1.18
Mozambique,1996,1.18
Mozambique,1997,1.31
Mozambique,1998,1.27
Mozambique,1999,1.26
Mozambique,2000,1.46
Mozambique,2001,1.43
Mozambique,2002,1.62
Mozambique,2003,1.96
Mozambique,2004,1.96
Mozambique,2005,1.76
Mozambique,2006,1.92
Mozambique,2007,2.3
Mozambique,2008,2.32
Mozambique,2009,2.6
Mozambique,2010,2.82
Mozambique,2011,3.31
Mozambique,2012,3.21
Mozambique,2013,3.6
