country,year,emissions
Myanmar,1850,0.0
Myanmar,1851,0.0
Myanmar,1852,0.0
Myanmar,1853,0.0
Myanmar,1854,0.0
Myanmar,1855,0.0
Myanmar,1856,0.0
Myanmar,1857,0.0
Myanmar,1858,0.0
Myanmar,1859,0.0
Myanmar,1860,0.0
Myanmar,1861,0.0
Myanmar,1862,0.0
Myanmar,1863,0.0
Myanmar,1864,0.0
Myanmar,1865,0.0
Myanmar,1866,0.0
Myanmar,1867,0.0
Myanmar,1868,0.0
Myanmar,1869,0.0
Myanmar,1870,0.0
Myanmar,1871,0.0
Myanmar,1872,0.0
Myanmar,1873,0.0
Myanmar,1874,0.0
Myanmar,1875,0.0
Myanmar,1876,0.0
Myanmar,1877,0.0
Myanmar,1878,0.0
Myanmar,1879,0.0
Myanmar,1880,0.0
Myanmar,1881,0.0
Myanmar,1882,0.0
Myanmar,1883,0.0
Myanmar,1884,0.0
Myanmar,1885,0.0
Myanmar,1886,0.0
Myanmar,1887,0.0
Myanmar,1888,0.0
Myanmar,1889,0.0
Myanmar,1890,0.0
Myanmar,1891,0.0
Myanmar,1892,0.0
Myanmar,1893,0.0
Myanmar,1894,0.0
Myanmar,1895,0.0
Myanmar,1896,0.0
Myanmar,1897,0.0
Myanmar,1898,0.0
Myanmar,1899,0.0
Myanmar,1900,0.0
Myanmar,1901,0.0
Myanmar,1902,0.0
Myanmar,1903,0.0
Myanmar,1904,0.0
Myanmar,1905,0.0
Myanmar,1906,0.0
Myanmar,1907,0.0
Myanmar,1908,0.0
Myanmar,1909,0.0
Myanmar,1910,0.0
Myanmar,1911,0.0
Myanmar,1912,0.0
Myanmar,1913,0.0
Myanmar,1914,0.0
Myanmar,1915,0.0
Myanmar,1916,0.0
Myanmar,1917,0.0
Myanmar,1918,0.0
Myanmar,1919,0.0
Myanmar,1920,0.0
Myanmar,1921,0.0
Myanmar,1922,0.0
Myanmar,1923,0.0
Myanmar,1924,0.0
Myanmar,1925,0.0
Myanmar,1926,0.0
Myanmar,1927,0.0
Myanmar,1928,3.16
Myanmar,1929,3.05
Myanmar,1930,3.09
Myanmar,1931,2.93
Myanmar,1932,2.98
Myanmar,1933,3.0
Myanmar,1934,3.06
Myanmar,1935,3.03
Myanmar,1936,3.11
Myanmar,1937,3.22
Myanmar,1938,3.09
Myanmar,1939,3.23
Myanmar,1940,3.17
Myanmar,1941,3.18
Myanmar,1942,1.03
Myanmar,1943,0.41
Myanmar,1944,0.31
Myanmar,1945,0.3
Myanmar,1946,0.01
Myanmar,1947,0.03
Myanmar,1948,0.15
Myanmar,1949,0.1
Myanmar,1950,0.8
Myanmar,1951,0.92
Myanmar,1952,1.13
Myanmar,1953,1.3
Myanmar,1954,1.46
Myanmar,1955,1.42
Myanmar,1956,1.66
Myanmar,1957,2.1
Myanmar,1958,2.41
Myanmar,1959,2.78
Myanmar,1960,2.72
Myanmar,1961,2.59
Myanmar,1962,2.88
Myanmar,1963,2.63
Myanmar,1964,2.86
Myanmar,1965,2.73
Myanmar,1966,2.81
Myanmar,1967,3.62
Myanmar,1968,2.93
Myanmar,1969,3.21
Myanmar,1970,4.3
Myanmar,1971,4.61
Myanmar,1972,4.49
Myanmar,1973,3.54
Myanmar,1974,4.1
Myanmar,1975,4.02
Myanmar,1976,4.31
Myanmar,1977,4.62
Myanmar,1978,4.77
Myanmar,1979,4.95
Myanmar,1980,5.26
Myanmar,1981,5.17
Myanmar,1982,5.32
Myanmar,1983,5.15
Myanmar,1984,5.63
Myanmar,1985,5.97
Myanmar,1986,6.28
Myanmar,1987,4.7
Myanmar,1988,4.46
Myanmar,1989,4.38
Myanmar,1990,4.22
Myanmar,1991,4.16
Myanmar,1992,4.33
Myanmar,1993,4.85
Myanmar,1994,5.68
Myanmar,1995,6.98
Myanmar,1996,7.35
Myanmar,1997,7.3
Myanmar,1998,7.94
Myanmar,1999,9.11
Myanmar,2000,9.64
Myanmar,2001,8.55
Myanmar,2002,8.54
Myanmar,2003,10.93
Myanmar,2004,10.64
Myanmar,2005,11.22
Myanmar,2006,10.38
Myanmar,2007,10.67
Myanmar,2008,8.08
Myanmar,2009,7.53
Myanmar,2010,8.33
Myanmar,2011,8.64
Myanmar,2012,11.74
Myanmar,2013,13.73
