country,year,emissions
Australia,1850,0.0
Australia,1851,0.06
Australia,1852,0.06
Australia,1853,0.11
Australia,1854,0.13
Australia,1855,0.13
Australia,1856,0.18
Australia,1857,0.21
Australia,1858,0.25
Australia,1859,0.38
Australia,1860,0.28
Australia,1861,0.51
Australia,1862,0.36
Australia,1863,0.4
Australia,1864,0.27
Australia,1865,0.42
Australia,1866,0.7
Australia,1867,0.89
Australia,1868,0.73
Australia,1869,0.64
Australia,1870,0.6
Australia,1871,0.69
Australia,1872,0.71
Australia,1873,0.87
Australia,1874,0.89
Australia,1875,0.83
Australia,1876,0.93
Australia,1877,1.07
Australia,1878,0.97
Australia,1879,1.45
Australia,1880,2.21
Australia,1881,1.77
Australia,1882,2.01
Australia,1883,2.43
Australia,1884,2.57
Australia,1885,2.91
Australia,1886,2.89
Australia,1887,3.03
Australia,1888,3.53
Australia,1889,3.43
Australia,1890,3.55
Australia,1891,4.01
Australia,1892,4.15
Australia,1893,3.96
Australia,1894,4.36
Australia,1895,4.59
Australia,1896,4.5
Australia,1897,4.98
Australia,1898,5.61
Australia,1899,5.79
Australia,1900,10.17
Australia,1901,11.44
Australia,1902,11.39
Australia,1903,11.22
Australia,1904,11.55
Australia,1905,12.05
Australia,1906,14.36
Australia,1907,15.48
Australia,1908,16.76
Australia,1909,14.55
Australia,1910,17.44
Australia,1911,19.24
Australia,1912,20.79
Australia,1913,22.39
Australia,1914,24.48
Australia,1915,21.79
Australia,1916,19.27
Australia,1917,20.76
Australia,1918,22.94
Australia,1919,21.74
Australia,1920,25.73
Australia,1921,23.15
Australia,1922,24.34
Australia,1923,24.85
Australia,1924,27.07
Australia,1925,28.23
Australia,1926,27.85
Australia,1927,28.89
Australia,1928,26.29
Australia,1929,23.65
Australia,1930,22.03
Australia,1931,19.55
Australia,1932,20.34
Australia,1933,21.58
Australia,1934,22.7
Australia,1935,25.23
Australia,1936,27.05
Australia,1937,28.86
Australia,1938,28.03
Australia,1939,32.14
Australia,1940,29.04
Australia,1941,34.55
Australia,1942,36.5
Australia,1943,34.99
Australia,1944,34.21
Australia,1945,32.7
Australia,1946,35.42
Australia,1947,38.02
Australia,1948,38.42
Australia,1949,37.65
Australia,1950,54.74
Australia,1951,59.03
Australia,1952,60.21
Australia,1953,59.44
Australia,1954,67.85
Australia,1955,70.68
Australia,1956,73.04
Australia,1957,74.53
Australia,1958,77.62
Australia,1959,83.72
Australia,1960,88.13
Australia,1961,90.51
Australia,1962,94.84
Australia,1963,100.95
Australia,1964,108.89
Australia,1965,120.87
Australia,1966,120.23
Australia,1967,129.16
Australia,1968,134.51
Australia,1969,142.14
Australia,1970,147.5
Australia,1971,145.69
Australia,1972,150.87
Australia,1973,160.34
Australia,1974,175.12
Australia,1975,181.95
Australia,1976,184.4
Australia,1977,198.41
Australia,1978,193.58
Australia,1979,199.99
Australia,1980,209.43
Australia,1981,210.36
Australia,1982,216.55
Australia,1983,206.22
Australia,1984,210.78
Australia,1985,223.08
Australia,1986,224.47
Australia,1987,234.76
Australia,1988,244.02
Australia,1989,257.75
Australia,1990,263.69
Australia,1991,264.61
Australia,1992,268.17
Australia,1993,272.12
Australia,1994,278.45
Australia,1995,288.92
Australia,1996,299.5
Australia,1997,306.85
Australia,1998,327.65
Australia,1999,333.28
Australia,2000,338.98
Australia,2001,345.2
Australia,2002,353.21
Australia,2003,357.28
Australia,2004,371.02
Australia,2005,376.47
Australia,2006,382.16
Australia,2007,392.36
Australia,2008,394.96
Australia,2009,400.99
Australia,2010,394.11
Australia,2011,392.18
Australia,2012,391.87
Australia,2013,387.85
