country,year,emissions
France,1850,19.62
France,1851,20.04
France,1852,21.57
France,1853,25.34
France,1854,29.21
France,1855,33.07
France,1856,34.63
France,1857,35.28
France,1858,34.6
France,1859,34.99
France,1860,38.13
France,1861,41.24
France,1862,43.52
France,1863,44.19
France,1864,46.83
France,1865,49.3
France,1866,53.56
France,1867,54.28
France,1868,55.53
France,1869,56.94
France,1870,50.54
France,1871,50.26
France,1872,60.93
France,1873,65.85
France,1874,62.64
France,1875,65.26
France,1876,65.35
France,1877,63.92
France,1878,65.23
France,1879,67.5
France,1880,76.15
France,1881,77.98
France,1882,82.31
France,1883,86.32
France,1884,82.91
France,1885,79.71
France,1886,79.07
France,1887,83.29
France,1888,86.65
France,1889,88.8
France,1890,97.82
France,1891,97.98
France,1892,98.12
France,1893,96.33
France,1894,101.9
France,1895,102.78
France,1896,106.28
France,1897,111.26
France,1898,115.05
France,1899,120.3
France,1900,129.28
France,1901,125.0
France,1902,117.67
France,1903,129.34
France,1904,126.0
France,1905,127.43
France,1906,136.57
France,1907,145.6
France,1908,146.71
France,1909,150.1
France,1910,150.61
France,1911,156.91
France,1912,158.58
France,1913,171.11
France,1914,118.35
France,1915,103.23
France,1916,109.69
France,1917,121.6
France,1918,108.45
France,1919,116.14
France,1920,151.78
France,1921,137.91
France,1922,163.15
France,1923,184.19
France,1924,206.63
France,1925,213.83
France,1926,213.74
France,1927,213.04
France,1928,211.64
France,1929,234.31
France,1930,237.65
France,1931,217.51
France,1932,191.8
France,1933,199.41
France,1934,201.37
France,1935,195.39
France,1936,198.1
France,1937,217.72
France,1938,201.79
France,1939,194.62
France,1940,137.74
France,1941,119.92
France,1942,122.51
France,1943,125.25
France,1944,79.99
France,1945,107.17
France,1946,165.26
France,1947,183.64
France,1948,196.53
France,1949,229.08
France,1950,202.3
France,1951,228.76
France,1952,227.02
France,1953,214.59
France,1954,226.39
France,1955,239.02
France,1956,268.55
France,1957,277.55
France,1958,266.21
France,1959,261.95
France,1960,271.0
France,1961,280.98
France,1962,298.46
France,1963,333.75
France,1964,345.02
France,1965,351.56
France,1966,346.95
France,1967,371.71
France,1968,384.32
France,1969,412.92
France,1970,438.65
France,1971,437.64
France,1972,453.51
France,1973,489.49
France,1974,472.48
France,1975,437.69
France,1976,477.56
France,1977,463.07
France,1978,481.7
France,1979,488.76
France,1980,469.56
France,1981,421.1
France,1982,402.52
France,1983,386.03
France,1984,372.71
France,1985,363.43
France,1986,353.24
France,1987,346.78
France,1988,346.06
France,1989,362.53
France,1990,358.65
France,1991,383.4
France,1992,369.75
France,1993,351.02
France,1994,346.2
France,1995,353.35
France,1996,369.13
France,1997,360.78
France,1998,382.1
France,1999,376.57
France,2000,374.59
France,2001,377.97
France,2002,372.08
France,2003,377.94
France,2004,379.4
France,2005,381.02
France,2006,372.16
France,2007,363.97
France,2008,359.55
France,2009,342.36
France,2010,348.92
France,2011,320.05
France,2012,320.57
France,2013,326.11
