country,year,emissions
Qatar,1850,0.0
Qatar,1851,0.0
Qatar,1852,0.0
Qatar,1853,0.0
Qatar,1854,0.0
Qatar,1855,0.0
Qatar,1856,0.0
Qatar,1857,0.0
Qatar,1858,0.0
Qatar,1859,0.0
Qatar,1860,0.0
Qatar,1861,0.0
Qatar,1862,0.0
Qatar,1863,0.0
Qatar,1864,0.0
Qatar,1865,0.0
Qatar,1866,0.0
Qatar,1867,0.0
Qatar,1868,0.0
Qatar,1869,0.0
Qatar,1870,0.0
Qatar,1871,0.0
Qatar,1872,0.0
Qatar,1873,0.0
Qatar,1874,0.0
Qatar,1875,0.0
Qatar,1876,0.0
Qatar,1877,0.0
Qatar,1878,0.0
Qatar,1879,0.0
Qatar,1880,0.0
Qatar,1881,0.0
Qatar,1882,0.0
Qatar,1883,0.0
Qatar,1884,0.0
Qatar,1885,0.0
Qatar,1886,0.0
Qatar,1887,0.0
Qatar,1888,0.0
Qatar,1889,0.0
Qatar,1890,0.0
Qatar,1891,0.0
Qatar,1892,0.0
Qatar,1893,0.0
Qatar,1894,0.0
Qatar,1895,0.0
Qatar,1896,0.0
Qatar,1897,0.0
Qatar,1898,0.0
Qatar,1899,0.0
Qatar,1900,0.0
Qatar,1901,0.0
Qatar,1902,0.0
Qatar,1903,0.0
Qatar,1904,0.0
Qatar,1905,0.0
Qatar,1906,0.0
Qatar,1907,0.0
Qatar,1908,0.0
Qatar,1909,0.0
Qatar,1910,0.0
Qatar,1911,0.0
Qatar,1912,0.0
Qatar,1913,0.0
Qatar,1914,0.0
Qatar,1915,0.0
Qatar,1916,0.0
Qatar,1917,0.0
Qatar,1918,0.0
Qatar,1919,0.0
Qatar,1920,0.0
Qatar,1921,0.0
Qatar,1922,0.0
Qatar,1923,0.0
Qatar,1924,0.0
Qatar,1925,0.0
Qatar,1926,0.0
Qatar,1927,0.0
Qatar,1928,0.0
Qatar,1929,0.0
Qatar,1930,0.0
Qatar,1931,0.0
Qatar,1932,0.0
Qatar,1933,0.0
Qatar,1934,0.0
Qatar,1935,0.0
Qatar,1936,0.0
Qatar,1937,0.0
Qatar,1938,0.0
Qatar,1939,0.0
Qatar,1940,0.0
Qatar,1941,0.0
Qatar,1942,0.0
Qatar,1943,0.0
Qatar,1944,0.0
Qatar,1945,0.0
Qatar,1946,0.0
Qatar,1947,0.0
Qatar,1948,0.0
Qatar,1949,0.26
Qatar,1950,0.35
Qatar,1951,0.39
Qatar,1952,0.19
Qatar,1953,0.37
Qatar,1954,0.61
Qatar,1955,0.42
Qatar,1956,0.51
Qatar,1957,0.31
Qatar,1958,0.17
Qatar,1959,0.18
Qatar,1960,0.18
Qatar,1961,0.16
Qatar,1962,0.19
Qatar,1963,0.36
Qatar,1964,0.3
Qatar,1965,0.32
Qatar,1966,0.31
Qatar,1967,0.43
Qatar,1968,1.23
Qatar,1969,1.96
Qatar,1970,2.35
Qatar,1971,2.37
Qatar,1972,2.52
Qatar,1973,3.51
Qatar,1974,3.06
Qatar,1975,5.01
Qatar,1976,3.56
Qatar,1977,4.13
Qatar,1978,3.93
Qatar,1979,6.33
Qatar,1980,9.27
Qatar,1981,11.34
Qatar,1982,10.2
Qatar,1983,9.91
Qatar,1984,11.0
Qatar,1985,10.84
Qatar,1986,11.54
Qatar,1987,11.78
Qatar,1988,12.19
Qatar,1989,12.98
Qatar,1990,12.56
Qatar,1991,14.65
Qatar,1992,14.72
Qatar,1993,15.54
Qatar,1994,16.28
Qatar,1995,17.07
Qatar,1996,17.97
Qatar,1997,19.51
Qatar,1998,20.91
Qatar,1999,23.06
Qatar,2000,21.85
Qatar,2001,23.64
Qatar,2002,27.76
Qatar,2003,29.09
Qatar,2004,32.1
Qatar,2005,41.5
Qatar,2006,45.19
Qatar,2007,50.59
Qatar,2008,55.42
Qatar,2009,60.02
Qatar,2010,64.51
Qatar,2011,66.3
Qatar,2012,74.95
Qatar,2013,76.87
