country,year,emissions
Kenya,1850,0.0
Kenya,1851,0.0
Kenya,1852,0.0
Kenya,1853,0.0
Kenya,1854,0.0
Kenya,1855,0.0
Kenya,1856,0.0
Kenya,1857,0.0
Kenya,1858,0.0
Kenya,1859,0.0
Kenya,1860,0.0
Kenya,1861,0.0
Kenya,1862,0.0
Kenya,1863,0.0
Kenya,1864,0.0
Kenya,1865,0.0
Kenya,1866,0.0
Kenya,1867,0.0
Kenya,1868,0.0
Kenya,1869,0.0
Kenya,1870,0.0
Kenya,1871,0.0
Kenya,1872,0.0
Kenya,1873,0.0
Kenya,1874,0.0
Kenya,1875,0.0
Kenya,1876,0.0
Kenya,1877,0.0
Kenya,1878,0.0
Kenya,1879,0.0
Kenya,1880,0.0
Kenya,1881,0.0
Kenya,1882,0.0
Kenya,1883,0.0
Kenya,1884,0.0
Kenya,1885,0.0
Kenya,1886,0.0
Kenya,1887,0.0
Kenya,1888,0.0
Kenya,1889,0.0
Kenya,1890,0.0
Kenya,1891,0.0
Kenya,1892,0.0
Kenya,1893,0.0
Kenya,1894,0.0
Kenya,1895,0.0
Kenya,1896,0.0
Kenya,1897,0.0
Kenya,1898,0.0
Kenya,1899,0.0
Kenya,1900,0.0
Kenya,1901,0.0
Kenya,1902,0.0
Kenya,1903,0.0
Kenya,1904,0.0
Kenya,1905,0.0
Kenya,1906,0.0
Kenya,1907,0.0
Kenya,1908,0.0
Kenya,1909,0.0
Kenya,1910,0.0
Kenya,1911,0.0
Kenya,1912,0.0
Kenya,1913,0.0
Kenya,1914,0.0
Kenya,1915,0.0
Kenya,1916,0.0
Kenya,1917,0.0
Kenya,1918,0.0
Kenya,1919,0.0
Kenya,1920,0.0
Kenya,1921,0.0
Kenya,1922,0.0
Kenya,1923,0.0
Kenya,1924,0.0
Kenya,1925,0.0
Kenya,1926,0.0
Kenya,1927,0.0
Kenya,1928,0.0
Kenya,1929,0.0
Kenya,1930,0.0
Kenya,1931,0.0
Kenya,1932,0.0
Kenya,1933,0.0
Kenya,1934,0.0
Kenya,1935,0.0
Kenya,1936,0.0
Kenya,1937,0.0
Kenya,1938,0.0
Kenya,1939,0.0
Kenya,1940,0.0
Kenya,1941,0.0
Kenya,1942,0.0
Kenya,1943,0.0
Kenya,1944,0.0
Kenya,1945,0.0
Kenya,1946,0.0
Kenya,1947,0.0
Kenya,1948,0.0
Kenya,1949,0.0
Kenya,1950,0.91
Kenya,1951,1.39
Kenya,1952,1.59
Kenya,1953,1.51
Kenya,1954,1.7
Kenya,1955,1.99
Kenya,1956,2.22
Kenya,1957,2.28
Kenya,1958,2.09
Kenya,1959,2.21
Kenya,1960,2.43
Kenya,1961,2.4
Kenya,1962,2.62
Kenya,1963,2.85
Kenya,1964,2.82
Kenya,1965,2.47
Kenya,1966,2.68
Kenya,1967,2.7
Kenya,1968,2.82
Kenya,1969,3.13
Kenya,1970,3.08
Kenya,1971,3.63
Kenya,1972,3.78
Kenya,1973,3.94
Kenya,1974,3.95
Kenya,1975,3.91
Kenya,1976,4.46
Kenya,1977,4.73
Kenya,1978,4.71
Kenya,1979,4.53
Kenya,1980,5.02
Kenya,1981,4.94
Kenya,1982,4.72
Kenya,1983,4.39
Kenya,1984,5.04
Kenya,1985,5.01
Kenya,1986,5.86
Kenya,1987,6.08
Kenya,1988,6.0
Kenya,1989,6.28
Kenya,1990,6.27
Kenya,1991,6.02
Kenya,1992,6.09
Kenya,1993,5.99
Kenya,1994,5.99
Kenya,1995,6.51
Kenya,1996,7.14
Kenya,1997,6.78
Kenya,1998,7.29
Kenya,1999,7.62
Kenya,2000,8.33
Kenya,2001,7.74
Kenya,2002,7.56
Kenya,2003,6.68
Kenya,2004,7.61
Kenya,2005,8.54
Kenya,2006,9.52
Kenya,2007,9.65
Kenya,2008,10.23
Kenya,2009,12.09
Kenya,2010,13.06
Kenya,2011,13.55
Kenya,2012,12.66
Kenya,2013,14.22
