country,year,emissions
Iraq,1850,0.0
Iraq,1851,0.0
Iraq,1852,0.0
Iraq,1853,0.0
Iraq,1854,0.0
Iraq,1855,0.0
Iraq,1856,0.0
Iraq,1857,0.0
Iraq,1858,0.0
Iraq,1859,0.0
Iraq,1860,0.0
Iraq,1861,0.0
Iraq,1862,0.0
Iraq,1863,0.0
Iraq,1864,0.0
Iraq,1865,0.0
Iraq,1866,0.0
Iraq,1867,0.0
Iraq,1868,0.0
Iraq,1869,0.0
Iraq,1870,0.0
Iraq,1871,0.0
Iraq,1872,0.0
Iraq,1873,0.0
Iraq,1874,0.0
Iraq,1875,0.0
Iraq,1876,0.0
Iraq,1877,0.0
Iraq,1878,0.0
Iraq,1879,0.0
Iraq,1880,0.0
Iraq,1881,0.0
Iraq,1882,0.0
Iraq,1883,0.0
Iraq,1884,0.0
Iraq,1885,0.0
Iraq,1886,0.0
Iraq,1887,0.0
Iraq,1888,0.0
Iraq,1889,0.0
Iraq,1890,0.0
Iraq,1891,0.0
Iraq,1892,0.0
Iraq,1893,0.0
Iraq,1894,0.0
Iraq,1895,0.0
Iraq,1896,0.0
Iraq,1897,0.0
Iraq,1898,0.0
Iraq,1899,0.0
Iraq,1900,0.0
Iraq,1901,0.0
Iraq,1902,0.0
Iraq,1903,0.0
Iraq,1904,0.0
Iraq,1905,0.0
Iraq,1906,0.0
Iraq,1907,0.0
Iraq,1908,0.0
Iraq,1909,0.0
Iraq,1910,0.0
Iraq,1911,0.0
Iraq,1912,0.0
Iraq,1913,0.0
Iraq,1914,0.0
Iraq,1915,0.0
Iraq,1916,0.0
Iraq,1917,0.0
Iraq,1918,0.0
Iraq,1919,0.0
Iraq,1920,0.0
Iraq,1921,0.0
Iraq,1922,0.0
Iraq,1923,0.0
Iraq,1924,0.0
Iraq,1925,0.0
Iraq,1926,0.0
Iraq,1927,0.14
Iraq,1928,0.29
Iraq,1929,0.37
Iraq,1930,0.37
Iraq,1931,0.37
Iraq,1932,0.37
Iraq,1933,0.35
Iraq,1934,2.87
Iraq,1935,5.72
Iraq,1936,5.79
Iraq,1937,6.24
Iraq,1938,5.92
Iraq,1939,12.16
Iraq,1940,7.69
Iraq,1941,4.81
Iraq,1942,7.96
Iraq,1943,10.96
Iraq,1944,12.77
Iraq,1945,14.13
Iraq,1946,14.36
Iraq,1947,14.43
Iraq,1948,0.1
Iraq,1949,1.13
Iraq,1950,1.65
Iraq,1951,2.43
Iraq,1952,1.96
Iraq,1953,2.53
Iraq,1954,3.05
Iraq,1955,4.1
Iraq,1956,6.4
Iraq,1957,5.97
Iraq,1958,6.67
Iraq,1959,7.32
Iraq,1960,8.26
Iraq,1961,8.71
Iraq,1962,9.02
Iraq,1963,9.39
Iraq,1964,9.07
Iraq,1965,9.64
Iraq,1966,16.81
Iraq,1967,8.37
Iraq,1968,10.97
Iraq,1969,12.22
Iraq,1970,13.6
Iraq,1971,11.23
Iraq,1972,12.44
Iraq,1973,12.71
Iraq,1974,13.73
Iraq,1975,16.72
Iraq,1976,20.64
Iraq,1977,21.75
Iraq,1978,25.0
Iraq,1979,29.06
Iraq,1980,46.42
Iraq,1981,34.06
Iraq,1982,36.35
Iraq,1983,40.3
Iraq,1984,45.2
Iraq,1985,51.79
Iraq,1986,59.12
Iraq,1987,59.09
Iraq,1988,63.8
Iraq,1989,70.47
Iraq,1990,65.63
Iraq,1991,47.17
Iraq,1992,67.55
Iraq,1993,88.95
Iraq,1994,99.91
Iraq,1995,96.3
Iraq,1996,98.37
Iraq,1997,115.97
Iraq,1998,81.65
Iraq,1999,65.13
Iraq,2000,75.22
Iraq,2001,85.0
Iraq,2002,80.26
Iraq,2003,72.32
Iraq,2004,75.64
Iraq,2005,88.65
Iraq,2006,84.38
Iraq,2007,77.86
Iraq,2008,86.54
Iraq,2009,108.11
Iraq,2010,121.28
Iraq,2011,132.89
Iraq,2012,153.08
Iraq,2013,163.8
