country,year,emissions
Azerbaijan,1850,0.0
Azerbaijan,1851,0.0
Azerbaijan,1852,0.0
Azerbaijan,1853,0.0
Azerbaijan,1854,0.0
Azerbaijan,1855,0.0
Azerbaijan,1856,0.0
Azerbaijan,1857,0.0
Azerbaijan,1858,0.01
Azerbaijan,1859,0.01
Azerbaijan,1860,0.01
Azerbaijan,1861,0.01
Azerbaijan,1862,0.01
Azerbaijan,1863,0.01
Azerbaijan,1864,0.01
Azerbaijan,1865,0.01
Azerbaijan,1866,0.04
Azerbaijan,1867,0.04
Azerbaijan,1868,0.04
Azerbaijan,1869,0.05
Azerbaijan,1870,0.05
Azerbaijan,1871,0.07
Azerbaijan,1872,0.07
Azerbaijan,1873,0.07
Azerbaijan,1874,0.09
Azerbaijan,1875,0.1
Azerbaijan,1876,0.12
Azerbaijan,1877,0.12
Azerbaijan,1878,0.16
Azerbaijan,1879,0.17
Azerbaijan,1880,0.2
Azerbaijan,1881,0.21
Azerbaijan,1882,0.22
Azerbaijan,1883,0.25
Azerbaijan,1884,0.25
Azerbaijan,1885,0.27
Azerbaijan,1886,0.28
Azerbaijan,1887,0.3
Azerbaijan,1888,0.31
Azerbaijan,1889,0.33
Azerbaijan,1890,0.38
Azerbaijan,1891,0.42
Azerbaijan,1892,0.44
Azerbaijan,1893,0.52
Azerbaijan,1894,0.53
Azerbaijan,1895,0.6
Azerbaijan,1896,0.62
Azerbaijan,1897,0.71
Azerbaijan,1898,0.8
Azerbaijan,1899,0.93
Azerbaijan,1900,1.05
Azerbaijan,1901,1.08
Azerbaijan,1902,1.04
Azerbaijan,1903,1.02
Azerbaijan,1904,1.13
Azerbaijan,1905,1.01
Azerbaijan,1906,1.15
Azerbaijan,1907,1.29
Azerbaijan,1908,1.3
Azerbaijan,1909,1.37
Azerbaijan,1910,1.34
Azerbaijan,1911,1.39
Azerbaijan,1912,1.58
Azerbaijan,1913,1.72
Azerbaijan,1914,1.55
Azerbaijan,1915,1.42
Azerbaijan,1916,1.51
Azerbaijan,1917,1.39
Azerbaijan,1918,0.56
Azerbaijan,1919,0.47
Azerbaijan,1920,0.43
Azerbaijan,1921,0.47
Azerbaijan,1922,0.57
Azerbaijan,1923,0.63
Azerbaijan,1924,0.75
Azerbaijan,1925,0.74
Azerbaijan,1926,1.08
Azerbaijan,1927,1.34
Azerbaijan,1928,1.48
Azerbaijan,1929,1.59
Azerbaijan,1930,2.17
Azerbaijan,1931,2.61
Azerbaijan,1932,2.94
Azerbaijan,1933,3.29
Azerbaijan,1934,3.97
Azerbaijan,1935,4.5
Azerbaijan,1936,5.15
Azerbaijan,1937,5.27
Azerbaijan,1938,5.56
Azerbaijan,1939,5.63
Azerbaijan,1940,6.76
Azerbaijan,1941,5.93
Azerbaijan,1942,4.1
Azerbaijan,1943,5.23
Azerbaijan,1944,4.9
Azerbaijan,1945,5.18
Azerbaijan,1946,5.82
Azerbaijan,1947,7.0
Azerbaijan,1948,7.45
Azerbaijan,1949,8.46
Azerbaijan,1950,9.43
Azerbaijan,1951,10.21
Azerbaijan,1952,10.94
Azerbaijan,1953,11.57
Azerbaijan,1954,12.63
Azerbaijan,1955,14.31
Azerbaijan,1956,15.69
Azerbaijan,1957,17.17
Azerbaijan,1958,18.31
Azerbaijan,1959,19.24
Azerbaijan,1960,20.01
Azerbaijan,1961,20.63
Azerbaijan,1962,21.63
Azerbaijan,1963,23.2
Azerbaijan,1964,24.68
Azerbaijan,1965,26.16
Azerbaijan,1966,27.62
Azerbaijan,1967,28.88
Azerbaijan,1968,29.69
Azerbaijan,1969,30.92
Azerbaijan,1970,32.52
Azerbaijan,1971,34.21
Azerbaijan,1972,36.04
Azerbaijan,1973,37.52
Azerbaijan,1974,38.93
Azerbaijan,1975,40.9
Azerbaijan,1976,42.46
Azerbaijan,1977,43.89
Azerbaijan,1978,45.4
Azerbaijan,1979,46.05
Azerbaijan,1980,47.88
Azerbaijan,1981,46.96
Azerbaijan,1982,47.87
Azerbaijan,1983,61.82
Azerbaijan,1984,62.49
Azerbaijan,1985,67.31
Azerbaijan,1986,65.58
Azerbaijan,1987,66.81
Azerbaijan,1988,81.86
Azerbaijan,1989,80.04
Azerbaijan,1990,57.96
Azerbaijan,1991,67.43
Azerbaijan,1992,44.62
Azerbaijan,1993,53.52
Azerbaijan,1994,47.56
Azerbaijan,1995,45.75
Azerbaijan,1996,40.35
Azerbaijan,1997,39.44
Azerbaijan,1998,39.37
Azerbaijan,1999,38.76
Azerbaijan,2000,39.98
Azerbaijan,2001,38.67
Azerbaijan,2002,38.08
Azerbaijan,2003,34.29
Azerbaijan,2004,34.07
Azerbaijan,2005,36.67
Azerbaijan,2006,34.19
Azerbaijan,2007,27.53
Azerbaijan,2008,29.6
Azerbaijan,2009,25.16
Azerbaijan,2010,24.17
Azerbaijan,2011,28.79
Azerbaijan,2012,29.87
Azerbaijan,2013,31.8
