country,year,emissions
Nepal,1850,0.0
Nepal,1851,0.0
Nepal,1852,0.0
Nepal,1853,0.0
Nepal,1854,0.0
Nepal,1855,0.0
Nepal,1856,0.0
Nepal,1857,0.0
Nepal,1858,0.0
Nepal,1859,0.0
Nepal,1860,0.0
Nepal,1861,0.0
Nepal,1862,0.0
Nepal,1863,0.0
Nepal,1864,0.0
Nepal,1865,0.0
Nepal,1866,0.0
Nepal,1867,0.0
Nepal,1868,0.0
Nepal,1869,0.0
Nepal,1870,0.0
Nepal,1871,0.0
Nepal,1872,0.0
Nepal,1873,0.0
Nepal,1874,0.0
Nepal,1875,0.0
Nepal,1876,0.0
Nepal,1877,0.0
Nepal,1878,0.0
Nepal,1879,0.0
Nepal,1880,0.0
Nepal,1881,0.0
Nepal,1882,0.0
Nepal,1883,0.0
Nepal,1884,0.0
Nepal,1885,0.0
Nepal,1886,0.0
Nepal,1887,0.0
Nepal,1888,0.0
Nepal,1889,0.0
Nepal,1890,0.0
Nepal,1891,0.0
Nepal,1892,0.0
Nepal,1893,0.0
Nepal,1894,0.0
Nepal,1895,0.0
Nepal,1896,0.0
Nepal,1897,0.0
Nepal,1898,0.0
Nepal,1899,0.0
Nepal,1900,0.0
Nepal,1901,0.0
Nepal,1902,0.0
Nepal,1903,0.0
Nepal,1904,0.0
Nepal,1905,0.0
Nepal,1906,0.0
Nepal,1907,0.0
Nepal,1908,0.0
Nepal,1909,0.0
Nepal,1910,0.0
Nepal,1911,0.0
Nepal,1912,0.0
Nepal,1913,0.0
Nepal,1914,0.0
Nepal,1915,0.0
Nepal,1916,0.0
Nepal,1917,0.0
Nepal,1918,0.0
Nepal,1919,0.0
Nepal,1920,0.0
Nepal,1921,0.0
Nepal,1922,0.0
Nepal,1923,0.0
Nepal,1924,0.0
Nepal,1925,0.0
Nepal,1926,0.0
Nepal,1927,0.0
Nepal,1928,0.0
Nepal,1929,0.0
Nepal,1930,0.0
Nepal,1931,0.0
Nepal,1932,0.0
Nepal,1933,0.0
Nepal,1934,0.0
Nepal,1935,0.0
Nepal,1936,0.0
Nepal,1937,0.0
Nepal,1938,0.0
Nepal,1939,0.0
Nepal,1940,0.0
Nepal,1941,0.0
Nepal,1942,0.0
Nepal,1943,0.0
Nepal,1944,0.0
Nepal,1945,0.0
Nepal,1946,0.0
Nepal,1947,0.0
Nepal,1948,0.0
Nepal,1949,0.0
Nepal,1950,0.03
Nepal,1951,0.03
Nepal,1952,0.03
Nepal,1953,0.04
Nepal,1954,0.04
Nepal,1955,0.04
Nepal,1956,0.05
Nepal,1957,0.06
Nepal,1958,0.06
Nepal,1959,0.07
Nepal,1960,0.08
Nepal,1961,0.08
Nepal,1962,0.09
Nepal,1963,0.1
Nepal,1964,0.15
Nepal,1965,0.18
Nepal,1966,0.19
Nepal,1967,0.21
Nepal,1968,0.26
Nepal,1969,0.4
Nepal,1970,0.23
Nepal,1971,0.19
Nepal,1972,0.26
Nepal,1973,0.39
Nepal,1974,0.39
Nepal,1975,0.32
Nepal,1976,0.25
Nepal,1977,0.31
Nepal,1978,0.3
Nepal,1979,0.46
Nepal,1980,0.53
Nepal,1981,0.45
Nepal,1982,0.52
Nepal,1983,0.75
Nepal,1984,0.81
Nepal,1985,0.56
Nepal,1986,0.79
Nepal,1987,0.83
Nepal,1988,0.85
Nepal,1989,0.69
Nepal,1990,0.95
Nepal,1991,1.2
Nepal,1992,1.26
Nepal,1993,1.44
Nepal,1994,1.78
Nepal,1995,1.92
Nepal,1996,1.98
Nepal,1997,2.21
Nepal,1998,2.34
Nepal,1999,3.15
Nepal,2000,3.25
Nepal,2001,3.49
Nepal,2002,2.81
Nepal,2003,3.05
Nepal,2004,2.84
Nepal,2005,3.21
Nepal,2006,2.65
Nepal,2007,2.73
Nepal,2008,3.03
Nepal,2009,4.03
Nepal,2010,4.8
Nepal,2011,5.45
Nepal,2012,6.31
Nepal,2013,6.35
