country,year,emissions
Jordan,1850,0.0
Jordan,1851,0.0
Jordan,1852,0.0
Jordan,1853,0.0
Jordan,1854,0.0
Jordan,1855,0.0
Jordan,1856,0.0
Jordan,1857,0.0
Jordan,1858,0.0
Jordan,1859,0.0
Jordan,1860,0.0
Jordan,1861,0.0
Jordan,1862,0.0
Jordan,1863,0.0
Jordan,1864,0.0
Jordan,1865,0.0
Jordan,1866,0.0
Jordan,1867,0.0
Jordan,1868,0.0
Jordan,1869,0.0
Jordan,1870,0.0
Jordan,1871,0.0
Jordan,1872,0.0
Jordan,1873,0.0
Jordan,1874,0.0
Jordan,1875,0.0
Jordan,1876,0.0
Jordan,1877,0.0
Jordan,1878,0.0
Jordan,1879,0.0
Jordan,1880,0.0
Jordan,1881,0.0
Jordan,1882,0.0
Jordan,1883,0.0
Jordan,1884,0.0
Jordan,1885,0.0
Jordan,1886,0.0
Jordan,1887,0.0
Jordan,1888,0.0
Jordan,1889,0.0
Jordan,1890,0.0
Jordan,1891,0.0
Jordan,1892,0.0
Jordan,1893,0.0
Jordan,1894,0.0
Jordan,1895,0.0
Jordan,1896,0.0
Jordan,1897,0.0
Jordan,1898,0.0
Jordan,1899,0.0
Jordan,1900,0.0
Jordan,1901,0.0
Jordan,1902,0.0
Jordan,1903,0.0
Jordan,1904,0.0
Jordan,1905,0.0
Jordan,1906,0.0
Jordan,1907,0.0
Jordan,1908,0.0
Jordan,1909,0.0
Jordan,1910,0.0
Jordan,1911,0.0
Jordan,1912,0.0
Jordan,1913,0.0
Jordan,1914,0.0
Jordan,1915,0.0
Jordan,1916,0.0
Jordan,1917,0.0
Jordan,1918,0.0
Jordan,1919,0.0
Jordan,1920,0.0
Jordan,1921,0.0
Jordan,1922,0.0
Jordan,1923,0.0
Jordan,1924,0.0
Jordan,1925,0.0
Jordan,1926,0.0
Jordan,1927,0.0
Jordan,1928,0.0
Jordan,1929,0.0
Jordan,1930,0.0
Jordan,1931,0.0
Jordan,1932,0.0
Jordan,1933,0.0
Jordan,1934,0.0
Jordan,1935,0.0
Jordan,1936,0.0
Jordan,1937,0.0
Jordan,1938,0.0
Jordan,1939,0.0
Jordan,1940,0.0
Jordan,1941,0.0
Jordan,1942,0.0
Jordan,1943,0.0
Jordan,1944,0.0
Jordan,1945,0.0
Jordan,1946,0.0
Jordan,1947,0.0
Jordan,1948,0.0
Jordan,1949,0.0
Jordan,1950,0.17
Jordan,1951,0.16
Jordan,1952,0.19
Jordan,1953,0.21
Jordan,1954,0.25
Jordan,1955,0.38
Jordan,1956,0.45
Jordan,1957,0.49
Jordan,1958,0.52
Jordan,1959,0.66
Jordan,1960,0.74
Jordan,1961,0.98
Jordan,1962,1.05
Jordan,1963,1.22
Jordan,1964,1.24
Jordan,1965,1.42
Jordan,1966,1.58
Jordan,1967,1.41
Jordan,1968,1.51
Jordan,1969,1.76
Jordan,1970,1.56
Jordan,1971,1.56
Jordan,1972,1.83
Jordan,1973,2.03
Jordan,1974,2.13
Jordan,1975,2.44
Jordan,1976,2.91
Jordan,1977,3.08
Jordan,1978,3.64
Jordan,1979,3.77
Jordan,1980,4.76
Jordan,1981,5.74
Jordan,1982,6.39
Jordan,1983,7.16
Jordan,1984,8.07
Jordan,1985,8.48
Jordan,1986,9.13
Jordan,1987,9.81
Jordan,1988,9.32
Jordan,1989,9.47
Jordan,1990,10.21
Jordan,1991,10.01
Jordan,1992,12.33
Jordan,1993,12.65
Jordan,1994,13.53
Jordan,1995,14.01
Jordan,1996,14.4
Jordan,1997,14.86
Jordan,1998,15.06
Jordan,1999,15.1
Jordan,2000,15.75
Jordan,2001,15.88
Jordan,2002,16.95
Jordan,2003,16.74
Jordan,2004,18.79
Jordan,2005,20.13
Jordan,2006,20.48
Jordan,2007,21.45
Jordan,2008,20.83
Jordan,2009,21.35
Jordan,2010,20.84
Jordan,2011,21.33
Jordan,2012,25.22
Jordan,2013,24.95
